img_3,angle,img_2,flip,img_1,img_path,item,other_item
"451584,2968915,3190775",47.84604910148303,"451584,2968915,3190775",0,"961200,6317318,6789540",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,104
"451584,2948061,1591908",-1.2127484036402478,"451584,2948061,1591908",1,"1080000,7049907,3806806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,212
"451584,3303865,2515693",4.781458533019915,"451584,3303865,2515693",1,"864000,6321516,4813257",./data/images/DUTS_class/817/n04285008_5139.jpg,3,216
"451584,2630867,2236470",87.05728581935308,"451584,2630867,2236470",1,"1080000,6290701,5347297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,105
"602112,3372215,3166601",-40.07415355085765,"602112,3372215,3166601",1,"1440000,8065703,7574004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,34
"602112,4165273,4549339",-47.02658476703244,"602112,4165273,4549339",0,"1641600,11356779,12403609",./data/images/DUTS_class/21/ILSVRC2012_val_00045746.jpg,0,183
"602112,3419988,3190084",56.8694226151402,"602112,3419988,3190084",0,"1440000,8177931,7628057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,220
"602112,2023125,1268722",27.92679142755411,"602112,2023125,1268722",0,"1286400,4321840,2710097",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,212
"602112,3673421,5032151",-57.04862826420978,"602112,3673421,5032151",1,"1440000,8784374,12033771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,104
"602112,4280796,3862678",-33.12000574849607,"602112,4280796,3862678",0,"1536000,10919312,9852297",./data/images/DUTS_class/817/n04285008_13087.jpg,3,216
"602112,3275811,2681879",-46.956564518115776,"602112,3275811,2681879",0,"1281600,6970376,5706659",./data/images/DUTS_class/934/n07697537_13213.jpg,1,276
"752640,4545114,4737799",-15.03110443707318,"752640,4545114,4737799",0,"1800000,10869739,11330381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,34
"602112,3707853,3562803",28.765290648392266,"602112,3707853,3562803",1,"1440000,8867057,8520227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,105
"752640,5006145,4703079",-89.71919559423519,"752640,5006145,4703079",0,"1854000,12331418,11584943",./data/images/DUTS_class/21/ILSVRC2012_test_00099816.jpg,0,183
"752640,3216862,1178228",-18.873125778479174,"752640,3216862,1178228",0,"1800000,7691871,2817493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,212
"752640,4369789,4259329",80.0037270985468,"752640,4369789,4259329",0,"1596000,9269301,9035027",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,220
"752640,3642289,3636106",11.444244500352712,"752640,3642289,3636106",1,"1602000,7750164,7736939",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,104
"903168,4105371,3974421",-57.328226972957,"903168,4105371,3974421",1,"2160000,9816973,9504090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,34
"752640,1395304,1807112",-44.16946233170883,"752640,1395304,1807112",0,"1800000,3336577,4320946",./data/images/DUTS_class/817/n04285008_11384.jpg,3,216
"752640,3363784,3037742",79.29993164599497,"752640,3363784,3037742",0,"1320000,5899258,5327536",./data/images/DUTS_class/934/n07697537_15856.jpg,1,276
"752640,4451051,4301027",-20.09562966134635,"752640,4451051,4301027",1,"2280000,13483733,13029298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,105
"903168,2980252,3745470",-31.80422415396467,"903168,2980252,3745470",1,"2160000,7126271,8956098",./data/images/DUTS_class/21/ILSVRC2012_test_00021934.jpg,0,183
"903168,3733194,2855837",12.191332949877806,"903168,3733194,2855837",1,"2059200,8513647,6512760",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,212
"903168,2457781,2910687",-59.98883083473906,"903168,2457781,2910687",0,"2304000,6267149,7422422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,220
"903168,3603552,4274254",65.29450442547629,"903168,3603552,4274254",1,"2109600,8417418,9984074",./data/images/DUTS_class/147/n02066245_14915.jpg,6,104
"1053696,4093630,4135857",3.0905392750681813,"1053696,4093630,4135857",1,"2520000,9789394,9890330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,34
"903168,3091669,3403261",58.507939424478685,"903168,3091669,3403261",1,"2160000,7392674,8137255",./data/images/DUTS_class/817/n04285008_7871.jpg,3,216
"903168,3575179,3099150",-45.690762256089066,"903168,3575179,3099150",1,"1922400,7608352,6595554",./data/images/DUTS_class/151/n02085620_3514.jpg,7,105
"903168,2282140,1679636",72.55188077459536,"903168,2282140,1679636",0,"1922400,4855947,3574361",./data/images/DUTS_class/934/n07697537_19147.jpg,1,276
"1053696,4704035,4575919",-2.575846387093918,"1053696,4704035,4575919",1,"3032400,13534781,13166401",./data/images/DUTS_class/21/ILSVRC2012_test_00049543.jpg,0,183
"1053696,4489465,1905336",-75.0030176163171,"1053696,4489465,1905336",1,"2234400,9522440,4041718",./data/images/DUTS_class/951/n07749582_18533.jpg,5,212
"1053696,1654854,1977633",-76.84307509203678,"1053696,1654854,1977633",1,"2520000,3957014,4728952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,220
"1053696,3670670,4011786",-0.8201498383737089,"1053696,3670670,4011786",1,"2494800,8689371,9496971",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,104
"1204224,3808863,2840793",-83.56441270109688,"1204224,3808863,2840793",0,"2563200,8105522,6045121",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,34
"1053696,3296237,3314306",-14.985634684211092,"1053696,3296237,3314306",0,"2520000,7881742,7925138",./data/images/DUTS_class/817/ILSVRC2012_test_00057269.jpg,3,216
"1053696,2671147,2368795",-32.89161072212646,"1053696,2671147,2368795",1,"2520000,6388046,5664803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,105
"1204224,4508348,3531953",-24.27400980576053,"1204224,4508348,3531953",1,"3072000,11499369,9008349",./data/images/DUTS_class/21/ILSVRC2012_test_00048320.jpg,0,183
"1204224,3155253,1335390",-34.704992094528286,"1204224,3155253,1335390",1,"2880000,7545084,3193559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,212
"1204224,2908202,3061513",58.181797162318446,"1204224,2908202,3061513",0,"2563200,6190036,6516467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,220
"1354752,3202497,3207591",-26.0580672239673,"1354752,3202497,3207591",0,"2894400,6841749,6852628",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,34
"1204224,3900071,4218839",-23.15802228117921,"1204224,3900071,4218839",1,"2880000,9325974,10088304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,104
"1053696,3485628,1900601",25.804687802279414,"1053696,3485628,1900601",1,"2520000,8334874,4544397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,276
"1204224,3441871,3546967",-55.31068607173764,"1204224,3441871,3546967",1,"2332800,6668252,6871845",./data/images/DUTS_class/817/n04285008_2280.jpg,3,216
"1354752,5415311,5813444",-41.807805048421905,"1354752,5415311,5813444",1,"2883600,11525184,12372348",./data/images/DUTS_class/21/ILSVRC2013_test_00000987.jpg,0,183
"1204224,3681761,3449436",-62.04027250638068,"1204224,3681761,3449436",1,"2630400,8040576,7533030",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,105
"1354752,3411472,1586472",29.48972303122605,"1354752,3411472,1586472",0,"2883600,7259441,3377026",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,212
"1354752,4243917,4169377",53.10452276757607,"1354752,4243917,4169377",0,"2894400,9066250,8907111",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,104
"1354752,4908641,4811086",70.75484814729651,"1354752,4908641,4811086",0,"3240000,11739323,11506247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,220
"1505280,3203140,1976860",-2.5028008117443217,"1505280,3203140,1976860",1,"3600000,7659565,4727449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,34
"1354752,3803533,3006197",-20.67711911971644,"1354752,3803533,3006197",1,"3153600,8853411,6997772",./data/images/DUTS_class/817/n04285008_3104.jpg,3,216
"1204224,3058507,1712427",-46.489073373491905,"1204224,3058507,1712427",1,"2880000,7314410,4095839",./data/images/DUTS_class/934/n07697537_5294.jpg,1,276
"1505280,5258185,5192050",-6.431337743555731,"1505280,5258185,5192050",0,"3840000,13411851,13243161",./data/images/DUTS_class/21/ILSVRC2012_test_00034584.jpg,0,183
"1505280,3537696,2004879",21.647052168181485,"1505280,3537696,2004879",0,"3216000,7558272,4283971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,212
"1354752,4702430,4642845",-68.73547400163142,"1354752,4702430,4642845",0,"3672000,12744349,12582914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,105
"1505280,2999841,3862268",-35.8705679610419,"1505280,2999841,3862268",1,"3204000,6384392,8219786",./data/images/DUTS_class/147/n02062744_2255.jpg,6,104
"1505280,4289114,4536557",22.544550386558512,"1505280,4289114,4536557",1,"3600000,10257294,10848254",./data/images/DUTS_class/437/sun_adxcbxnjvycdxajj.jpg,4,220
"1655808,4939083,3831821",83.00563363091241,"1655808,4939083,3831821",0,"3907200,11652835,9040622",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,34
"1505280,3622032,1940489",-54.19192098410534,"1505280,3622032,1940489",0,"3600000,8661173,4641256",./data/images/DUTS_class/817/n04285008_3863.jpg,3,216
"1655808,4391865,3829108",83.12573097180507,"1655808,4391865,3829108",1,"3537600,9382729,8180274",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,212
"1354752,3992524,3207841",-61.11887545275209,"1354752,3992524,3207841",0,"3240000,9547323,7670675",./data/images/DUTS_class/934/n07697537_26239.jpg,1,276
"1655808,4643700,5837436",42.797403427014295,"1655808,4643700,5837436",0,"4501200,12622229,15868220",./data/images/DUTS_class/21/ILSVRC2012_test_00045616.jpg,0,183
"1655808,3945077,4063471",86.3108471797118,"1655808,3945077,4063471",0,"4224000,10061137,10363341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,104
"1655808,3299992,3382735",73.96794690784431,"1655808,3299992,3382735",1,"3960000,7892440,8090327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,220
"1806336,4668669,4641040",5.579915539307478,"1806336,4668669,4641040",1,"4320000,11164430,11098534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,34
"1505280,4263877,4044442",-45.65569708742832,"1505280,4263877,4044442",1,"4800000,13596562,12897037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,105
"1655808,3994321,4062815",-61.25564009613811,"1655808,3994321,4062815",1,"3524400,8498470,8644281",./data/images/DUTS_class/817/n04285008_8635.jpg,3,216
"1806336,4763971,6095593",5.8137418087425194,"1806336,4763971,6095593",1,"4608000,12152692,15549558",./data/images/DUTS_class/21/ILSVRC2012_test_00045933.jpg,0,183
"1806336,3454100,1920448",-52.17815960300523,"1806336,3454100,1920448",0,"5155200,9857209,5480253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,212
"1806336,3965770,4637521",-46.946260758422326,"1806336,3965770,4637521",0,"3643200,7998855,9353634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,104
"1806336,1744789,2043403",26.748539299472927,"1806336,1744789,2043403",1,"3830400,3701061,4334124",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,220
"1505280,4837230,4135172",-15.044425139048796,"1505280,4837230,4135172",1,"3600000,11567664,9889616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,276
"1956864,3817439,3668144",-36.98898247616995,"1956864,3817439,3668144",0,"4165200,8123474,7805900",./data/images/DUTS_class/90/ILSVRC2013_test_00005355.jpg,2,34
"1655808,3362765,2101321",-39.44188849039804,"1655808,3362765,2101321",1,"3643200,7400176,4624455",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,105
"1806336,3346428,1624145",60.91171502491404,"1806336,3346428,1624145",0,"4320000,8002032,3883909",./data/images/DUTS_class/817/n04285008_579.jpg,3,216
"1956864,5744425,3607958",31.903147077562718,"1956864,5744425,3607958",1,"4165200,12225231,7678253",./data/images/DUTS_class/21/ILSVRC2013_test_00007315.jpg,0,183
"1956864,4852217,4064256",46.6246516415454,"1956864,4852217,4064256",1,"4804800,11912726,9978293",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,212
"1956864,3699317,3894205",54.46749113137071,"1956864,3699317,3894205",1,"4180800,7903480,8319893",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,104
"1956864,4441710,3295431",-41.41989515734056,"1956864,4441710,3295431",0,"4149600,9420634,6989245",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,220
"2107392,6007804,5803754",57.43003320882653,"2107392,6007804,5803754",1,"5040000,14367549,13879905",./data/images/DUTS_class/90/ILSVRC2012_test_00088892.jpg,2,34
"1806336,4636132,3854635",-71.9810749817222,"1806336,4636132,3854635",1,"4320000,11086756,9217565",./data/images/DUTS_class/919/sun_aumpaxljlplbffgy.jpg,7,105
"1655808,3861717,3070233",2.9001779686573315,"1655808,3861717,3070233",0,"3960000,9234345,7341797",./data/images/DUTS_class/934/n07697537_20962.jpg,1,276
"1956864,4344870,4281871",-84.20323759038698,"1956864,4344870,4281871",0,"4680000,10390037,10239522",./data/images/DUTS_class/817/ILSVRC2014_train_00051997.jpg,3,216
"2107392,4062112,4059198",80.92566081847676,"2107392,4062112,4059198",0,"4116000,7933843,7928038",./data/images/DUTS_class/21/sun_bfgyyjqrotuxyaxm.jpg,0,183
"2107392,5624349,3518142",62.960563286263685,"2107392,5624349,3518142",1,"4485600,11968933,7487415",./data/images/DUTS_class/951/n07749582_17042.jpg,5,212
"2107392,5259545,5291102",40.861572743238675,"2107392,5259545,5291102",0,"4485600,11194306,11261464",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,104
"2107392,4746552,4034150",-11.531373469790793,"2107392,4746552,4034150",1,"4653600,10480395,8907444",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,220
"1956864,5110075,4476610",-5.412558601072347,"1956864,5110075,4476610",0,"4680000,12219984,10705108",./data/images/DUTS_class/919/sun_blpgeazqzxhwqast.jpg,7,105
"2257920,4022470,3654734",87.61513439846277,"2257920,4022470,3654734",0,"5400000,9619333,8739871",./data/images/DUTS_class/90/ILSVRC2012_test_00086431.jpg,2,34
"1806336,4400325,3559362",3.533734787001194,"1806336,4400325,3559362",1,"4320000,10522570,8511683",./data/images/DUTS_class/934/n07697537_15931.jpg,1,276
"2107392,4226938,3589351",45.70439703929148,"2107392,4226938,3589351",1,"3931200,7884320,6695157",./data/images/DUTS_class/817/n04285008_1112.jpg,3,216
"2257920,2643182,2370244",82.6435083180332,"2257920,2643182,2370244",0,"5400000,6320927,5668760",./data/images/DUTS_class/21/ILSVRC2013_test_00004786.jpg,0,183
"2257920,5098555,3059750",62.03658030166855,"2257920,5098555,3059750",0,"5400000,12192339,7317168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,212
"2257920,5306561,5682144",58.764866119089696,"2257920,5306561,5682144",0,"5400000,12688811,13586907",./data/images/DUTS_class/484/sun_agrjyitkqultlzaa.jpg,6,104
"2257920,3245963,2979030",77.11429730297505,"2257920,3245963,2979030",0,"5508000,7917958,7266848",./data/images/DUTS_class/967/ILSVRC2012_test_00012950.jpg,4,220
"2107392,4216614,4549832",-33.75219554006491,"2107392,4216614,4549832",1,"5040000,10083068,10879724",./data/images/DUTS_class/919/sun_aahffcjxgsqxtiyj.jpg,7,105
"2408448,3682624,3123211",39.11568764860709,"2408448,3682624,3123211",0,"5760000,8805244,7467869",./data/images/DUTS_class/90/ILSVRC2012_test_00019279.jpg,2,34
"1956864,3360406,2928565",-0.1324201579928399,"1956864,3360406,2928565",0,"4680000,8035661,7002762",./data/images/DUTS_class/934/n07697537_5561.jpg,1,276
"2257920,3654798,4717701",43.20967375948652,"2257920,3654798,4717701",1,"4806000,7777547,10039767",./data/images/DUTS_class/817/n04285008_7323.jpg,3,216
"2408448,4885556,3302823",10.581690665265867,"2408448,4885556,3302823",0,"7046400,14293765,9663127",./data/images/DUTS_class/21/ILSVRC2012_test_00062609.jpg,0,183
"2408448,3692464,2716285",-11.553583689703302,"2408448,3692464,2716285",1,"5760000,8830721,6496169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,212
"2408448,6164419,6472425",-56.50496134724354,"2408448,6164419,6472425",1,"5952000,15234120,15995416",./data/images/DUTS_class/484/ILSVRC2012_test_00070430.jpg,6,104
"2257920,4117080,3296792",-49.169198139675856,"2257920,4117080,3296792",1,"4230000,7713213,6176689",./data/images/DUTS_class/919/sun_agumjghamshjmoqu.jpg,7,105
"2408448,3803382,3545175",83.24194246399938,"2408448,3803382,3545175",0,"6566400,10369855,9666212",./data/images/DUTS_class/967/ILSVRC2012_test_00000034.jpg,4,220
"2408448,3763402,3005205",21.804131094840145,"2408448,3763402,3005205",0,"4608000,7200331,5748941",./data/images/DUTS_class/817/n04285008_1114.jpg,3,216
"2107392,4386488,4356998",-44.25488028980085,"2107392,4386488,4356998",0,"6720000,13986753,13892504",./data/images/DUTS_class/235/ILSVRC2012_test_00086345.jpg,1,276
"2558976,4615483,3512599",32.566862641093834,"2558976,4615483,3512599",1,"8160000,14717169,11200434",./data/images/DUTS_class/90/ILSVRC2013_test_00001337.jpg,2,34
"2558976,3941279,3670540",-60.7038476981142,"2558976,3941279,3670540",0,"5446800,8387287,7811161",./data/images/DUTS_class/429/ILSVRC2012_val_00028899.jpg,5,212
"2558976,4804360,4537688",17.865081585659922,"2558976,4804360,4537688",1,"5446800,10226797,9659294",./data/images/DUTS_class/334/ILSVRC2013_test_00005189.jpg,0,183
"2558976,4918844,4908533",-4.199289492021067,"2558976,4918844,4908533",1,"6120000,11761897,11737318",./data/images/DUTS_class/484/ILSVRC2012_test_00041674.jpg,6,104
"2408448,4600105,4118409",-19.61079973806972,"2408448,4600105,4118409",1,"5760000,10999544,9847267",./data/images/DUTS_class/919/sun_bfzxauqoxnrytiif.jpg,7,105
"2558976,4460280,3202942",12.344148652763307,"2558976,4460280,3202942",0,"7894800,13759445,9880251",./data/images/DUTS_class/967/ILSVRC2012_test_00063583.jpg,4,220
"2558976,4775984,4084911",-13.28943076682418,"2558976,4775984,4084911",1,"6120000,11421185,9768584",./data/images/DUTS_class/931/n07693725_529.jpg,3,216
"2257920,5638274,4544394",-49.901683023779704,"2257920,5638274,4544394",0,"6192000,15462133,12461753",./data/images/DUTS_class/235/ILSVRC2012_test_00089655.jpg,1,276
"2709504,3874910,2763572",-41.225045805843465,"2709504,3874910,2763572",0,"6933600,9914922,7071775",./data/images/DUTS_class/90/ILSVRC2012_test_00059059.jpg,2,34
"2709504,2742739,2776495",-68.06673223371679,"2709504,2742739,2776495",1,"6480000,6558504,6639511",./data/images/DUTS_class/429/n02799071_12699.jpg,5,212
"2709504,4857584,3373659",-82.15726105187431,"2709504,4857584,3373659",1,"5724000,10261905,7127249",./data/images/DUTS_class/334/ILSVRC2013_test_00004277.jpg,0,183
"2709504,3884821,4547687",57.7266546826605,"2709504,3884821,4547687",1,"5767200,8266475,9676825",./data/images/DUTS_class/484/ILSVRC2012_test_00071871.jpg,6,104
"2558976,4733328,5010548",-69.93770685288638,"2558976,4733328,5010548",1,"5569200,10302636,10906190",./data/images/DUTS_class/919/ILSVRC2013_test_00008838.jpg,7,105
"2709504,4256697,3794200",22.84772732329021,"2709504,4256697,3794200",0,"6480000,10179197,9073493",./data/images/DUTS_class/967/ILSVRC2012_test_00039906.jpg,4,220
"2709504,4389525,3627241",-43.14514916836585,"2709504,4389525,3627241",0,"5767200,9341869,7719568",./data/images/DUTS_class/931/n07693725_10691.jpg,3,216
"2408448,6088023,5940004",41.49749917451445,"2408448,6088023,5940004",1,"6067200,15334847,14962106",./data/images/DUTS_class/235/ILSVRC2012_test_00091530.jpg,1,276
"2860032,4467780,3938554",-32.209671467101124,"2860032,4467780,3938554",1,"6087600,9507587,8381762",./data/images/DUTS_class/90/ILSVRC2013_test_00004549.jpg,2,34
"2860032,2833343,2710902",9.385243869170369,"2860032,2833343,2710902",0,"6087600,6029891,5769646",./data/images/DUTS_class/429/n02799071_11529.jpg,5,212
"2860032,4881642,4812204",37.733324718303244,"2860032,4881642,4812204",0,"6840000,11673211,11507299",./data/images/DUTS_class/334/ILSVRC2014_train_00010870.jpg,0,183
"2860032,5039317,5294742",57.10875681576684,"2860032,5039317,5294742",1,"6087600,10724377,11268038",./data/images/DUTS_class/484/ILSVRC2012_test_00087727.jpg,6,104
"2709504,4529922,4467478",-40.81165938034133,"2709504,4529922,4467478",0,"6480000,10832036,10683020",./data/images/DUTS_class/919/sun_boeqjcuhmxrqmevn.jpg,7,105
"2860032,4262033,3767623",-80.34174720653601,"2860032,4262033,3767623",0,"6087600,9072965,8020846",./data/images/DUTS_class/967/n07930864_1955.jpg,4,220
"2860032,5525372,5191926",56.68687247445686,"2860032,5525372,5191926",0,"7569600,14624254,13741774",./data/images/DUTS_class/931/n07693725_3120.jpg,3,216
"2558976,5305189,5097013",-67.90804645065742,"2558976,5305189,5097013",1,"5242800,10868550,10441918",./data/images/DUTS_class/235/ILSVRC2013_test_00008786.jpg,1,276
"3010560,4606560,4296006",44.98016120589521,"3010560,4606560,4296006",0,"7200000,11016131,10274216",./data/images/DUTS_class/90/n01820546_1464.jpg,2,34
"3010560,3847690,3042749",87.52749693627901,"3010560,3847690,3042749",1,"6408000,8188702,6475477",./data/images/DUTS_class/429/n02799071_46911.jpg,5,212
"3010560,4528603,4871711",9.24228837949056,"3010560,4528603,4871711",0,"6408000,9637361,10367464",./data/images/DUTS_class/484/ILSVRC2012_test_00070271.jpg,6,104
"3010560,5859118,5493145",15.2942941465907,"3010560,5859118,5493145",1,"7200000,14012966,13137414",./data/images/DUTS_class/334/ILSVRC2014_train_00007122.jpg,0,183
"2860032,5127023,5139188",55.178389128458434,"2860032,5127023,5139188",1,"6840000,12261646,12290474",./data/images/DUTS_class/919/sun_apfynztbpspbdkzq.jpg,7,105
"3010560,4776588,4473675",49.48143190362797,"3010560,4776588,4473675",1,"6408000,10164991,9520313",./data/images/DUTS_class/931/ILSVRC2014_train_00029848.jpg,3,216
"3010560,4658719,4469920",-65.51575327898504,"3010560,4658719,4469920",1,"7632000,11810785,11331766",./data/images/DUTS_class/967/n04263257_4998.jpg,4,220
"3161088,4760966,4559061",-39.59706349286632,"3161088,4760966,4559061",1,"5418000,8160703,7814656",./data/images/DUTS_class/429/n02799071_1485.jpg,5,212
"3161088,4922043,3924224",60.45020422738085,"3161088,4922043,3924224",0,"7660800,11926903,9509083",./data/images/DUTS_class/90/ILSVRC2012_test_00004530.jpg,2,34
"2709504,4774419,3157760",-12.172571483772625,"2709504,4774419,3157760",1,"6480000,11416936,7551336",./data/images/DUTS_class/235/ILSVRC2012_test_00069701.jpg,1,276
"3161088,5994049,5811826",86.78007901567045,"3161088,5994049,5811826",0,"6728400,12754304,12366892",./data/images/DUTS_class/484/ILSVRC2012_test_00015837.jpg,6,104
"3161088,4821534,3793585",65.3124953198105,"3161088,4821534,3793585",1,"6728400,10261536,8073735",./data/images/DUTS_class/334/ILSVRC2014_train_00017919.jpg,0,183
"3010560,4475516,4274220",-52.01282148043399,"3010560,4475516,4274220",0,"6816000,10131328,9675745",./data/images/DUTS_class/919/sun_absytnlinvpsoeql.jpg,7,105
"3161088,3908777,2839917",-20.774430965840796,"3161088,3908777,2839917",1,"6753600,8350057,6066686",./data/images/DUTS_class/967/n07930864_21417.jpg,4,220
"3161088,5070559,3749727",-44.55928226183786,"3161088,5070559,3749727",1,"7560000,12125199,8967133",./data/images/DUTS_class/931/n07693725_5821.jpg,3,216
"3311616,4807162,4807162",-2.8021605839631576,"3311616,4807162,4807162",0,"7708800,11188171,11188171",./data/images/DUTS_class/429/ILSVRC2014_train_00032250.jpg,5,212
"2860032,4801712,3873963",-41.73334190690237,"2860032,4801712,3873963",0,"6520800,10948762,8832834",./data/images/DUTS_class/235/ILSVRC2012_test_00004195.jpg,1,276
