img_3,angle,img_2,flip,img_1,img_path,item,other_item
"451584,2363584,2446320",-47.63361880067085,"451584,2363584,2446320",1,"1080000,5652440,5850327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,1
"602112,3462228,1839246",-40.82329377662664,"602112,3462228,1839246",0,"1440000,8278983,4398105",./data/images/DUTS_class/934/n07697537_30165.jpg,1,226
"602112,2676291,1450014",-56.01317571628972,"602112,2676291,1450014",1,"1440000,6399565,3467449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,273
"602112,3673421,5032151",79.02666722191394,"602112,3673421,5032151",1,"1440000,8784374,12033771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,257
"602112,4378171,4325868",-71.53495826466083,"602112,4378171,4325868",0,"1603200,11658201,11518779",./data/images/DUTS_class/21/ILSVRC2012_test_00088022.jpg,0,186
"602112,4425912,4446861",-41.732442057077314,"602112,4425912,4446861",0,"1281600,9418470,9463372",./data/images/DUTS_class/817/n04285008_6576.jpg,3,270
"903168,4000490,1669303",-88.35425694296605,"903168,4000490,1669303",0,"2160000,9567054,3992723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,21
"602112,4123074,3978448",73.94561970594687,"602112,4123074,3978448",1,"1579200,10813144,10433329",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,64
"752640,2963310,1955104",30.576047028008126,"752640,2963310,1955104",1,"1800000,7086468,4675876",./data/images/DUTS_class/934/n07697537_32663.jpg,1,226
"752640,3545440,2577377",-8.683409710478628,"752640,3545440,2577377",1,"1602000,7544822,5484421",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,273
"752640,3892768,3818227",-66.6823291728699,"752640,3892768,3818227",1,"1608000,8315850,8156711",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,257
"602112,1391369,1714164",-2.493163846000357,"602112,1391369,1714164",1,"1440000,3327014,4098952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,1
"752640,3964695,3796016",80.92310937896046,"752640,3964695,3796016",1,"1920000,10111619,9681474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,186
"1053696,3696259,1769572",28.436018123793392,"1053696,3696259,1769572",1,"2520000,8838695,4231743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,21
"752640,3570344,3466228",-64.33982174009844,"752640,3570344,3466228",1,"1800000,8538081,8289194",./data/images/DUTS_class/817/n04285008_10711.jpg,3,270
"752640,3795588,3650535",26.86205262217285,"752640,3795588,3650535",0,"1800000,9077057,8730227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,64
"903168,3419755,3137771",29.19146115912632,"903168,3419755,3137771",1,"2160000,8177402,7503288",./data/images/DUTS_class/934/n07697537_1002.jpg,1,226
"903168,4005818,4048042",-37.163346673043506,"903168,4005818,4048042",0,"2160000,9579394,9680330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,273
"1204224,3387097,2030947",-62.6164331295821,"1204224,3387097,2030947",1,"2880000,8099907,4856806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,21
"903168,2648606,3511027",11.557639471653646,"903168,2648606,3511027",0,"1922400,5636792,7472186",./data/images/DUTS_class/147/n02062744_2255.jpg,6,257
"903168,3305873,2975776",43.673898350922286,"903168,3305873,2975776",1,"2332800,8539630,7686791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,186
"903168,3241576,3458562",67.88699276274363,"903168,3241576,3458562",0,"1929600,6924646,7388491",./data/images/DUTS_class/817/n04285008_5440.jpg,3,270
"752640,3189625,2749954",1.2798727820984652,"752640,3189625,2749954",1,"1734000,7349328,6336169",./data/images/DUTS_class/437/sun_astuiyhxcpkrezng.jpg,4,1
"903168,3901336,2322229",81.03807096871391,"903168,3901336,2322229",1,"2160000,9329097,5553122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,64
"1053696,2411609,2077020",26.46650489620717,"1053696,2411609,2077020",0,"2520000,5766841,4967068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,273
"1053696,5084533,4307204",19.448420339111127,"1053696,5084533,4307204",1,"3326400,16052556,13598703",./data/images/DUTS_class/934/n07697537_7643.jpg,1,226
"1354752,3996549,3119171",-67.48720993013997,"1354752,3996549,3119171",1,"3088800,9114247,7113360",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,21
"1053696,3286771,3361551",84.61556469536437,"1053696,3286771,3361551",1,"2242800,6994686,7153833",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,257
"1053696,3068062,3833283",-31.414030236667976,"1053696,3068062,3833283",0,"2520000,7336271,9166098",./data/images/DUTS_class/21/ILSVRC2012_test_00021934.jpg,0,186
"1053696,3692727,2794632",81.64357494548338,"1053696,3692727,2794632",0,"2335200,8183268,6193243",./data/images/DUTS_class/817/ILSVRC2012_val_00010983.jpg,3,270
"1053696,3593948,3361620",0.5151616034410722,"1053696,3593948,3361620",1,"2301600,7848776,7341230",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,64
"1204224,3114602,3119704",-82.75076271042175,"1204224,3114602,3119704",0,"2572800,6654149,6665028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,273
"903168,4037358,4562565",70.66570250777009,"903168,4037358,4562565",0,"2152800,9620863,10872298",./data/images/DUTS_class/437/sun_aqkdkqjtpkizuqeu.jpg,4,1
"1204224,2827855,1668870",-76.44913577617406,"1204224,2827855,1668870",1,"2880000,6761591,3990321",./data/images/DUTS_class/934/n07697537_15571.jpg,1,226
"1204224,4732693,4764248",18.963355132542983,"1204224,4732693,4764248",1,"2563200,10072906,10140064",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,257
"1505280,3537696,2004879",-29.450220715898727,"1505280,3537696,2004879",0,"3216000,7558272,4283971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,21
"1204224,5305377,3168921",-77.32967019732202,"1204224,5305377,3168921",0,"2563200,11290731,6743753",./data/images/DUTS_class/21/ILSVRC2013_test_00007315.jpg,0,186
"1204224,2872674,2313073",7.3091130694738675,"1204224,2872674,2313073",0,"2697600,6433287,5180259",./data/images/DUTS_class/817/n04285008_8598.jpg,3,270
"1354752,3455459,2870415",-36.16069670377691,"1354752,3455459,2870415",1,"3240000,8263412,6864213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,273
"1354752,3554612,3455289",-19.75967189292207,"1354752,3554612,3455289",0,"2883600,7563993,7352901",./data/images/DUTS_class/934/n07697537_21059.jpg,1,226
"1204224,4614621,4555036",3.776777571119183,"1204224,4614621,4555036",1,"3264000,12506349,12344914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,64
"1354752,3846290,4187397",30.4871514596356,"1354752,3846290,4187397",1,"3207600,9105171,9912771",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,257
"1053696,3571289,3745618",-78.58235404186031,"1053696,3571289,3745618",1,"2419200,8198704,8598957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,1
"1354752,5175618,5285673",-42.19755598561322,"1354752,5175618,5285673",0,"3240000,12375912,12639239",./data/images/DUTS_class/21/ILSVRC2012_test_00008230.jpg,0,186
"1655808,3355964,1822301",-88.37248602587141,"1655808,3355964,1822301",0,"4725600,9577209,5200253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,21
"1354752,3053334,3036846",37.795061190152175,"1354752,3053334,3036846",0,"3240000,7300909,7261611",./data/images/DUTS_class/817/n04285008_5418.jpg,3,270
"1505280,4235461,3539669",-74.97959039923519,"1505280,4235461,3539669",1,"3216000,9048439,7562395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,226
"1505280,4657537,4228984",79.37456847613029,"1505280,4657537,4228984",1,"3600000,11139478,10114819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,273
"1354752,3838599,3362573",54.08502009097532,"1354752,3838599,3362573",1,"2883600,8169052,7156254",./data/images/DUTS_class/151/n02085620_3514.jpg,7,64
"1505280,4443521,4475582",-53.116847956917574,"1505280,4443521,4475582",0,"3600000,10626725,10703481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,257
"1505280,4324896,3630536",81.66390614314975,"1505280,4324896,3630536",0,"3660000,10515851,8827376",./data/images/DUTS_class/21/ILSVRC2012_test_00043639.jpg,0,186
"1204224,4633212,4522749",39.550865822560546,"1204224,4633212,4522749",1,"2553600,9827901,9593627",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,1
"1806336,3831519,1792900",72.47130610085489,"1806336,3831519,1792900",1,"4320000,9161871,4287493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,21
"1655808,4031732,3644051",71.79622609894585,"1655808,4031732,3644051",1,"3960000,9640795,8714055",./data/images/DUTS_class/934/n07697537_4564.jpg,1,226
"1655808,3986870,3781258",-12.199817963042848,"1655808,3986870,3781258",1,"3960000,9535703,9044004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,273
"1505280,3245517,2851123",-46.691366084861116,"1505280,3245517,2851123",0,"3600000,7760701,6817297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,64
"1655808,4169056,4162872",-36.342725568638784,"1655808,4169056,4162872",1,"3524400,8871564,8858339",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,257
"1505280,4294604,4267937",-2.389416175009856,"1505280,4294604,4267937",0,"3192000,9109935,9053293",./data/images/DUTS_class/817/n04285008_5884.jpg,3,270
"1655808,4676236,6007858",51.46871736652474,"1655808,4676236,6007858",0,"4224000,11928692,15325558",./data/images/DUTS_class/21/ILSVRC2012_test_00045933.jpg,0,186
"1354752,4403741,4359557",12.087880680598076,"1354752,4403741,4359557",0,"2916000,9477131,9381805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,1
"1956864,4922942,2884140",21.77435107995049,"1956864,4922942,2884140",1,"4680000,11772339,6897168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,21
"1806336,2813346,1476785",40.14051153504505,"1806336,2813346,1476785",0,"4334400,6751485,3544091",./data/images/DUTS_class/934/n07697537_28798.jpg,1,226
"1806336,4632233,4501260",28.58247933338856,"1806336,4632233,4501260",1,"4320000,11076973,10764090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,273
"1806336,4251296,4570056",-65.17218934661439,"1806336,4251296,4570056",0,"4320000,10165974,10928304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,257
"1655808,4351693,4132247",-68.99945677128278,"1655808,4351693,4132247",1,"5280000,13876562,13177037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,64
"1806336,3944387,3562687",46.91952355647036,"1806336,3944387,3562687",1,"4622400,10096015,9119296",./data/images/DUTS_class/21/ILSVRC2012_test_00041311.jpg,0,186
"1505280,1569178,1867780",12.642141428733352,"1505280,1569178,1867780",1,"3192000,3328661,3961724",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,1
"1956864,3969075,3567317",8.410388596783392,"1956864,3969075,3567317",0,"4149600,8418049,7565695",./data/images/DUTS_class/326/ILSVRC2012_test_00005577.jpg,2,273
"1956864,5100584,4398524",-7.9927491403623625,"1956864,5100584,4398524",1,"4680000,12197664,10519616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,226
"2107392,3516923,2540740",-84.97242176772444,"2107392,3516923,2540740",0,"5040000,8410721,6076169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,21
"1655808,2929160,2914516",-32.61089187522704,"1655808,2929160,2914516",0,"3524400,6232720,6201686",./data/images/DUTS_class/817/n04285008_5924.jpg,3,270
"1956864,3847061,4068933",-2.63684443883642,"1956864,3847061,4068933",0,"4165200,8186318,8658540",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,257
"1956864,3595292,2385725",-41.803855092843826,"1956864,3595292,2385725",0,"4680000,8597384,5705269",./data/images/DUTS_class/21/ILSVRC2012_test_00020807.jpg,0,186
"1806336,3609460,3525148",69.85006993122283,"1806336,3609460,3525148",1,"4320000,8631266,8429768",./data/images/DUTS_class/746/n04019541_1374.jpg,7,64
"2107392,4824349,4458479",28.55992922115756,"2107392,4824349,4458479",1,"5040000,11536638,10661771",./data/images/DUTS_class/326/ILSVRC2012_test_00008645.jpg,2,273
"2107392,5495398,4394873",8.10705763296447,"2107392,5495398,4394873",1,"5040000,13141587,10510172",./data/images/DUTS_class/934/n07697537_13676.jpg,1,226
"1655808,4366946,4025980",-5.273568068875008,"1655808,4366946,4025980",1,"3960000,10441995,9626533",./data/images/DUTS_class/437/sun_amwnqpoecflqnumf.jpg,4,1
"2257920,5712081,3605876",36.01808801037183,"2257920,5712081,3605876",1,"4806000,12155833,7674315",./data/images/DUTS_class/951/n07749582_17042.jpg,5,21
"2107392,4073003,4861016",11.602829801386507,"2107392,4073003,4861016",1,"5040000,9739792,11624119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,257
"1806336,2914093,3114524",-66.2412905680838,"1806336,2914093,3114524",0,"2880000,4645930,4965676",./data/images/DUTS_class/817/n04285008_4069.jpg,3,270
"2107392,4709949,3127180",84.86594135021983,"2107392,4709949,3127180",1,"6165600,13779965,9149327",./data/images/DUTS_class/21/ILSVRC2012_test_00062609.jpg,0,186
"1956864,4267803,5195328",26.43024154224593,"1956864,4267803,5195328",1,"4680000,10206461,12424624",./data/images/DUTS_class/746/n04019541_1971.jpg,7,64
"2257920,2829803,2437243",-66.83430852679906,"2257920,2829803,2437243",1,"5400000,6764064,5825546",./data/images/DUTS_class/326/ILSVRC2012_test_00036413.jpg,2,273
"2257920,3157402,2407201",62.6180537807925,"2257920,3157402,2407201",0,"5400000,7550133,5756022",./data/images/DUTS_class/57/n01735189_707.jpg,1,226
"2408448,3870835,2710814",43.38368218973298,"2408448,3870835,2710814",1,"5760000,9256368,6482610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,21
"1806336,4361056,4625391",-37.012665100759676,"1806336,4361056,4625391",0,"4320000,10429243,11061658",./data/images/DUTS_class/437/sun_bjxznttjixzvrekx.jpg,4,1
"2257920,4393818,5064520",-11.386306514683753,"2257920,4393818,5064520",1,"5274000,10263318,11829974",./data/images/DUTS_class/147/n02066245_14915.jpg,6,257
"2257920,4868007,3659139",-41.74193269928,"2257920,4868007,3659139",0,"5724000,12340548,9275965",./data/images/DUTS_class/21/ILSVRC2012_test_00036950.jpg,0,186
"2107392,3917991,3386759",29.29827290564224,"2107392,3917991,3386759",0,"5040000,9371565,8100749",./data/images/DUTS_class/746/n04019541_500.jpg,7,64
"2408448,4833906,4434789",87.39383599864637,"2408448,4833906,4434789",1,"5760000,11559650,10605539",./data/images/DUTS_class/57/ILSVRC2012_test_00034676.jpg,1,226
"1956864,2406290,2360431",-86.2340663578575,"1956864,2406290,2360431",0,"4180800,5139621,5041972",./data/images/DUTS_class/817/n04037443_14386.jpg,3,270
"1956864,4386902,4627837",15.888990505427033,"1956864,4386902,4627837",1,"4102800,9203709,9709097",./data/images/DUTS_class/437/sun_arlikgkzcfsfgohp.jpg,4,1
"2558976,5473834,5254863",-26.336656712203627,"2558976,5473834,5254863",1,"5446800,11651109,11185589",./data/images/DUTS_class/105/ILSVRC2013_test_00006498.jpg,5,21
"2408448,4720867,4452697",88.6004239140316,"2408448,4720867,4452697",1,"7276800,14262485,13451883",./data/images/DUTS_class/326/ILSVRC2012_test_00071839.jpg,2,273
"2408448,6730504,7232026",8.276437654943294,"2408448,6730504,7232026",0,"5760000,16096675,17294956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,257
"2408448,5365370,5792575",-75.14907105271949,"2408448,5365370,5792575",1,"6201600,13816984,14916702",./data/images/DUTS_class/21/ILSVRC2013_test_00002105.jpg,0,186
"2257920,3497030,3769328",71.22571394130071,"2257920,3497030,3769328",1,"7200000,11151054,12019064",./data/images/DUTS_class/746/n04019541_411.jpg,7,64
"2558976,3725948,3134197",14.832607388689086,"2558976,3725948,3134197",0,"6120000,8910892,7496017",./data/images/DUTS_class/57/ILSVRC2012_test_00056270.jpg,1,226
"2107392,4573080,4763041",12.32046023495019,"2107392,4573080,4763041",0,"5040000,10935174,11389346",./data/images/DUTS_class/437/sun_ajwwhjmlftjyalxs.jpg,4,1
"2709504,3668415,3326981",66.13652688811538,"2709504,3668415,3326981",0,"6480000,8772965,7956354",./data/images/DUTS_class/105/ILSVRC2012_test_00060015.jpg,5,21
"2558976,6082049,5644621",82.35493291430437,"2558976,6082049,5644621",1,"5528400,13138246,12193191",./data/images/DUTS_class/279/n02120079_4275.jpg,6,257
"2558976,4583268,4477923",-87.91057821761444,"2558976,4583268,4477923",1,"5977200,10705449,10459245",./data/images/DUTS_class/326/n02281787_2394.jpg,2,273
"2107392,3824329,3725104",5.934923566134073,"2107392,3824329,3725104",0,"4468800,8109713,7899621",./data/images/DUTS_class/817/n04285008_6183.jpg,3,270
"2558976,5237237,3053393",-20.669367404697994,"2558976,5237237,3053393",0,"5446800,11145379,6498209",./data/images/DUTS_class/345/sun_bgbeqfbvvsvwlwee.jpg,0,186
"2709504,5011176,4206673",69.18657206007381,"2709504,5011176,4206673",0,"6480000,11983272,10059610",./data/images/DUTS_class/57/n01735189_6377.jpg,1,226
"2257920,4326013,3781926",44.09839114245222,"2257920,4326013,3781926",0,"4968000,9518420,8321669",./data/images/DUTS_class/437/sun_aowjnjbemneergzl.jpg,4,1
"2709504,4568854,3529341",-2.7184466536545244,"2709504,4568854,3529341",0,"5767200,9725963,7513852",./data/images/DUTS_class/326/n02281787_2401.jpg,2,273
"2860032,4653600,4707020",86.50434371900906,"2860032,4653600,4707020",1,"6087600,9904114,10017797",./data/images/DUTS_class/105/ILSVRC2014_train_00010232.jpg,5,21
"2709504,4053440,4258256",-80.90795160765052,"2709504,4053440,4258256",0,"6480000,9693505,10183315",./data/images/DUTS_class/279/ILSVRC2012_test_00060551.jpg,6,257
"2408448,4734924,4865524",79.68718824543507,"2408448,4734924,4865524",0,"5760000,11322087,11634494",./data/images/DUTS_class/746/n04019541_4342.jpg,7,64
"2709504,4431757,2961459",57.26457080430174,"2709504,4431757,2961459",0,"6415200,10493876,7012319",./data/images/DUTS_class/345/sun_bbuansrsurpdxsit.jpg,0,186
"2257920,4643861,4529728",46.35366278379505,"2257920,4643861,4529728",1,"5400000,11105874,10832769",./data/images/DUTS_class/817/n04285008_7382.jpg,3,270
"2860032,4094705,3280508",78.43771661784606,"2860032,4094705,3280508",1,"6087600,8713613,6981299",./data/images/DUTS_class/57/ILSVRC2012_test_00053122.jpg,1,226
"2408448,5727965,5630419",-78.17473460315125,"2408448,5727965,5630419",0,"5760000,13699323,13466247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,1
"2860032,4485015,4239551",18.073995948914032,"2860032,4485015,4239551",1,"6087600,9544980,9022519",./data/images/DUTS_class/279/ILSVRC2012_test_00086566.jpg,6,257
"3010560,3649875,3937963",68.30659965262333,"3010560,3649875,3937963",1,"6408000,7766995,8380087",./data/images/DUTS_class/105/ILSVRC2014_train_00014124.jpg,5,21
"2860032,4747450,4118953",-75.00108256084327,"2860032,4747450,4118953",0,"9120000,15138321,13133955",./data/images/DUTS_class/326/ILSVRC2012_test_00050918.jpg,2,273
"2558976,3473317,3388352",79.19233989668035,"2558976,3473317,3388352",1,"5426400,7366207,7186291",./data/images/DUTS_class/746/n04019541_2219.jpg,7,64
"2860032,3104869,2446663",50.661040453633575,"2860032,3104869,2446663",1,"5722800,6212706,4895853",./data/images/DUTS_class/345/sun_aqbpuzgzmcxthlja.jpg,0,186
"3010560,5281813,5197707",-86.42957394122305,"3010560,5281813,5197707",1,"6408000,11240275,11061301",./data/images/DUTS_class/57/ILSVRC2012_test_00095916.jpg,1,226
"2408448,3142064,2730335",31.669734488203854,"2408448,3142064,2730335",1,"5760000,7513453,6528227",./data/images/DUTS_class/817/ILSVRC2012_test_00070737.jpg,3,270
"3010560,3877674,3482247",70.3633770193066,"3010560,3877674,3482247",1,"6408000,8251501,7410011",./data/images/DUTS_class/279/ILSVRC2012_test_00045175.jpg,6,257
"2558976,4641365,3018364",35.80716866278408,"2558976,4641365,3018364",0,"6120000,11098983,7218105",./data/images/DUTS_class/934/n07697537_30165.jpg,4,1
"3010560,5689186,5102309",70.49981310153751,"3010560,5689186,5102309",1,"6408000,12106971,10858317",./data/images/DUTS_class/326/n02281787_2847.jpg,2,273
"3161088,5452599,4407164",62.484988577748965,"3161088,5452599,4407164",1,"6728400,11606899,9382304",./data/images/DUTS_class/105/ILSVRC2014_train_00007618.jpg,5,21
"2709504,6222562,6258278",-10.580514305711787,"2709504,6222562,6258278",1,"7689600,17659663,17761086",./data/images/DUTS_class/746/n04019541_3893.jpg,7,64
"3010560,3558297,3281084",-60.86639529683553,"3010560,3558297,3281084",1,"7200000,8508447,7845567",./data/images/DUTS_class/345/sun_bmuxmqanwknhrltt.jpg,0,186
"3161088,4929491,4539490",54.166090173958594,"3161088,4929491,4539490",0,"6753600,10531383,9697982",./data/images/DUTS_class/57/ILSVRC2012_test_00092252.jpg,1,226
"3161088,4506223,4293034",-50.316831368689044,"3161088,4506223,4293034",1,"6728400,9589899,9136342",./data/images/DUTS_class/279/ILSVRC2012_test_00048821.jpg,6,257
"2558976,5630520,4690176",26.535172205365537,"2558976,5630520,4690176",1,"6120000,13464294,11215346",./data/images/DUTS_class/352/ILSVRC2012_test_00011906.jpg,3,270
"2709504,4489143,2904107",-28.716566348029986,"2709504,4489143,2904107",1,"6480000,10734874,6944397",./data/images/DUTS_class/934/n07697537_18866.jpg,4,1
"3161088,5641748,4104151",-3.605986809924517,"3161088,5641748,4104151",1,"7560000,13494087,9817237",./data/images/DUTS_class/326/ILSVRC2013_test_00003061.jpg,2,273
"3311616,5540729,5220774",-23.803374117964072,"3311616,5540729,5220774",1,"7920000,13248720,12483460",./data/images/DUTS_class/105/ILSVRC2014_train_00023930.jpg,5,21
"3161088,3902137,3332574",4.3520512696025975,"3161088,3902137,3332574",1,"6678000,8243102,7039992",./data/images/DUTS_class/345/ILSVRC2014_train_00024645.jpg,0,186
"2860032,5646966,4625740",53.49815458562258,"2860032,5646966,4625740",0,"7615200,15035854,12316466",./data/images/DUTS_class/746/n04019541_1771.jpg,7,64
"3311616,4209039,3722110",24.79744296062412,"3311616,4209039,3722110",0,"7075200,8991437,7951088",./data/images/DUTS_class/57/ILSVRC2012_test_00069690.jpg,1,226
"3311616,4758753,4551627",60.61310285232968,"3311616,4758753,4551627",1,"9636000,13846153,13243757",./data/images/DUTS_class/279/ILSVRC2012_test_00008204.jpg,6,257
"3311616,5365751,4824720",41.14140820757845,"3311616,5365751,4824720",0,"7022400,11379158,10231699",./data/images/DUTS_class/326/ILSVRC2012_test_00062032.jpg,2,273
"2860032,5611882,5306522",69.69738473272207,"2860032,5611882,5306522",1,"6840000,13419912,12689823",./data/images/DUTS_class/934/n07697537_4725.jpg,4,1
"2709504,4660282,4361907",-6.556846059123488,"2709504,4660282,4361907",1,"6847200,11776458,11022326",./data/images/DUTS_class/352/ILSVRC2012_test_00032529.jpg,3,270
"3462144,5267488,4914034",78.06938858354637,"3462144,5267488,4914034",0,"8280000,12598263,11753071",./data/images/DUTS_class/105/n01882714_12995.jpg,5,21
"3311616,4656572,3505551",29.23058586363915,"3311616,4656572,3505551",1,"7233600,10169977,7655778",./data/images/DUTS_class/345/sun_amqejeymhjlanyvr.jpg,0,186
