img_3,angle,img_2,flip,img_1,img_path,item,other_item
"451584,3251202,2675395",-30.022944024007746,"451584,3251202,2675395",1,"885600,6377631,5248049",./data/images/DUTS_class/934/n07697537_13242.jpg,1,288
"602112,2938196,2898944",28.64458107061036,"602112,2938196,2898944",0,"1286400,6276977,6192845",./data/images/DUTS_class/437/sun_aqxgaxyueqjwrsjs.jpg,4,167
"752640,4210804,4066166",65.28202286938915,"752640,4210804,4066166",1,"1974000,11043444,10663629",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,47
"903168,2513480,2323893",19.809668190721325,"903168,2513480,2323893",1,"1922400,5348961,4945271",./data/images/DUTS_class/817/n04285008_3922.jpg,3,215
"602112,3432831,1506145",-5.630361415302758,"602112,3432831,1506145",0,"1440000,8208695,3601743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,235
"602112,3804872,3730337",9.365185971181377,"602112,3804872,3730337",0,"1286400,8128250,7969111",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,169
"752640,3161667,3333274",-25.18002427173936,"752640,3161667,3333274",0,"1800000,7560998,7970958",./data/images/DUTS_class/437/sun_atxxqdvxgcbqyvak.jpg,4,167
"602112,2508802,2037062",21.06598521562131,"602112,2508802,2037062",1,"1440000,5999392,4871504",./data/images/DUTS_class/934/n07697537_574.jpg,1,288
"602112,3372215,3166601",79.29895299925937,"602112,3372215,3166601",1,"1440000,8065703,7574004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,183
"602112,4835425,5839997",-80.62516190349756,"602112,4835425,5839997",0,"1833600,14726555,17786295",./data/images/DUTS_class/21/ILSVRC2012_test_00021969.jpg,0,125
"903168,2894291,2499881",20.47347509240535,"903168,2894291,2499881",0,"2160000,6920701,5977297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,47
"1053696,2847357,3229286",-54.15775765153421,"1053696,2847357,3229286",0,"2125200,5742410,6512821",./data/images/DUTS_class/817/n04285008_1730.jpg,3,215
"903168,3535659,2991580",60.259628014658034,"903168,3535659,2991580",1,"1987200,7779620,6582869",./data/images/DUTS_class/437/sun_aowjnjbemneergzl.jpg,4,167
"752640,3645306,2767949",60.994224700937224,"752640,3645306,2767949",1,"1716000,8313447,6312560",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,235
"1204224,3287601,3272236",33.025444930592705,"1204224,3287601,3272236",0,"2563200,6996305,6963829",./data/images/DUTS_class/817/n04285008_820.jpg,3,215
"1053696,3011518,1750093",40.53725366051746,"1053696,3011518,1750093",1,"2318400,6627376,3851655",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,47
"1053696,4125234,4650456",3.9531761353957218,"1053696,4125234,4650456",0,"2511600,9830163,11081598",./data/images/DUTS_class/437/sun_aqkdkqjtpkizuqeu.jpg,4,167
"752640,3636719,3955472",15.323695687854382,"752640,3636719,3955472",0,"1800000,8695974,9458304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,169
"752640,2657942,2226101",-80.38207517355403,"752640,2657942,2226101",0,"1800000,6355661,5322762",./data/images/DUTS_class/934/n07697537_5561.jpg,1,288
"752640,2851185,2856257",-74.97567841287989,"752640,2851185,2856257",0,"1608000,6091349,6102228",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,183
"752640,3197494,2867402",19.277978676196174,"752640,3197494,2867402",1,"1944000,8259630,7406791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,125
"903168,3148129,1323139",26.86211206436492,"903168,3148129,1323139",1,"1922400,6698741,2816326",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,235
"1204224,4791612,4694077",8.37377490617304,"1204224,4791612,4694077",0,"2880000,11459323,11226247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,167
"1204224,3750790,3274760",-39.56736512880917,"1204224,3750790,3274760",1,"2563200,7982152,6969354",./data/images/DUTS_class/151/n02085620_3514.jpg,7,47
"1354752,4831327,4077452",-15.852219073699214,"1354752,4831327,4077452",0,"3240000,11554991,9752509",./data/images/DUTS_class/817/ILSVRC2012_val_00049675.jpg,3,215
"903168,3084563,3279468",36.987381068632686,"903168,3084563,3279468",1,"1929600,6590280,7006693",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,169
"903168,4072602,3132865",10.202822660940924,"903168,4072602,3132865",0,"2160000,9738339,7491358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,288
"1053696,4040627,3477859",-72.86412626959736,"1053696,4040627,3477859",1,"2251200,8632329,7429874",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,235
"1354752,4134059,4324020",-13.886848875595847,"1354752,4134059,4324020",0,"3240000,9885174,10339346",./data/images/DUTS_class/437/sun_ajwwhjmlftjyalxs.jpg,4,167
"903168,4616220,4488107",83.93560807165315,"903168,4616220,4488107",0,"2599200,13282081,12913701",./data/images/DUTS_class/21/ILSVRC2012_test_00049543.jpg,0,125
"1354752,4702430,4642845",35.8138586612468,"1354752,4702430,4642845",1,"3672000,12744349,12582914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,47
"903168,3191968,2606922",30.112153928930308,"903168,3191968,2606922",0,"2160000,7633412,6234213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,183
"1505280,3014621,3207995",52.060410342508156,"1505280,3014621,3207995",0,"3180000,6367173,6775518",./data/images/DUTS_class/817/n04285008_3007.jpg,3,215
"1505280,4395302,3682918",20.926781269913658,"1505280,4395302,3682918",0,"3324000,9704795,8131844",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,167
"1053696,3067775,2596459",-43.71194514358734,"1053696,3067775,2596459",1,"2234400,6506823,5507094",./data/images/DUTS_class/934/n07697537_16855.jpg,1,288
"1053696,3593850,3712242",2.6446110436904178,"1053696,3593850,3712242",0,"2688000,9165137,9467341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,169
"1204224,4413189,3625224",88.34457680563723,"1204224,4413189,3625224",0,"2956800,10834726,8900293",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,235
"1505280,4252567,2673471",-66.07532733508543,"1505280,4252567,2673471",0,"3600000,10169097,6393122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,47
"1053696,3832404,3631151",-74.94360939112025,"1053696,3832404,3631151",1,"2721600,9899505,9379461",./data/images/DUTS_class/21/ILSVRC2012_test_00070956.jpg,0,125
"1655808,4896626,4786172",15.896503378852243,"1655808,4896626,4786172",1,"3511200,10386501,10152227",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,167
"1655808,3411643,3588562",-82.13010550280185,"1655808,3411643,3588562",1,"3960000,8158475,8581647",./data/images/DUTS_class/817/sun_bozkabojwlnripdl.jpg,3,215
"1053696,4587853,3480581",69.89857597950271,"1053696,4587853,3480581",1,"2486400,10824035,8211822",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,183
"1204224,4661537,3959490",77.12358096144558,"1204224,4661537,3959490",0,"2880000,11147664,9469616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,288
"1204224,3410483,4082231",47.246752110261276,"1204224,3410483,4082231",1,"2428800,6878855,8233634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,169
"1655808,3945196,3712868",42.892387086925616,"1655808,3945196,3712868",1,"3616800,8615976,8108430",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,47
"1354752,3321629,2166287",87.31506347616062,"1354752,3321629,2166287",1,"3240000,7942920,5180576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,235
"1806336,3434154,3587465",11.90955977120308,"1806336,3434154,3587465",1,"3844800,7310036,7636467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,167
"1204224,4508348,3531953",-36.28844475926963,"1204224,4508348,3531953",1,"3072000,11499369,9008349",./data/images/DUTS_class/21/ILSVRC2012_test_00048320.jpg,0,125
"1354752,3027518,4458326",-86.02219963533888,"1354752,3027518,4458326",0,"2883600,6441807,9486516",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,169
"1354752,2549909,1213343",-75.30831096384699,"1354752,2549909,1213343",1,"3250800,6119385,2911991",./data/images/DUTS_class/934/n07697537_28798.jpg,1,288
"1956864,4302786,4477118",-29.40704128619027,"1956864,4302786,4477118",1,"4492800,9878704,10278957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,167
"1505280,4659525,2620723",-2.7705090955371645,"1505280,4659525,2620723",1,"3600000,11142339,6267168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,235
"1806336,3043935,2697939",58.377489575848436,"1806336,3043935,2697939",1,"5760000,9705675,8603264",./data/images/DUTS_class/92/ILSVRC2012_test_00051781.jpg,7,47
"1204224,4481938,4053349",27.832708781754352,"1204224,4481938,4053349",0,"2880000,10719478,9694819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,183
"1354752,2282748,1873153",16.639879328400426,"1354752,2282748,1873153",0,"2926800,4931031,4046529",./data/images/DUTS_class/21/n03745146_31485.jpg,0,125
"1806336,5881074,6219548",77.58372586124305,"1806336,5881074,6219548",0,"4320000,14063512,14873289",./data/images/DUTS_class/817/n04285008_11055.jpg,3,215
"2107392,5054032,5009839",-60.30477855569186,"2107392,5054032,5009839",0,"4536000,10877131,10781805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,167
"1505280,3494039,3112115",-53.41145085698986,"1505280,3494039,3112115",0,"3204000,7433676,6621473",./data/images/DUTS_class/934/n07697537_32497.jpg,1,288
"1505280,4908299,4939865",75.98249866015716,"1505280,4908299,4939865",0,"3204000,10446706,10513864",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,169
"1655808,3253427,2277230",12.582843593631369,"1655808,3253427,2277230",0,"3960000,7780721,5446169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,235
"1956864,5095964,6587023",-37.443547032065396,"1956864,5095964,6587023",1,"4992000,12998066,16801865",./data/images/DUTS_class/92/ILSVRC2012_test_00004354.jpg,7,47
"1505280,5258185,5192050",1.9676446925949025,"1505280,5258185,5192050",0,"3840000,13411851,13243161",./data/images/DUTS_class/21/ILSVRC2012_test_00034584.jpg,0,125
"1354752,4896412,5089116",-15.440430565207537,"1354752,4896412,5089116",1,"3240000,11709739,12170381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,183
"2257920,4513936,4795556",14.384843765492365,"2257920,4513936,4795556",0,"5400000,10794887,11468276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,167
"1655808,3649140,3250919",-75.89756341764047,"1655808,3649140,3250919",0,"3960000,8726870,7774938",./data/images/DUTS_class/934/n07697537_22242.jpg,1,288
"2107392,4013592,3727950",-28.60791794348908,"2107392,4013592,3727950",1,"5040000,9597736,8914185",./data/images/DUTS_class/92/sun_belyptkhzgrzuzxc.jpg,7,47
"1806336,3454100,1920448",-67.54642909264683,"1806336,3454100,1920448",1,"5155200,9857209,5480253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,235
"1655808,4288079,5646815",-85.53299571936117,"1655808,4288079,5646815",0,"3960000,10254374,13503771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,169
"1655808,4045585,2440064",87.83409803371674,"1655808,4045585,2440064",0,"3960000,9673924,5834080",./data/images/DUTS_class/21/sun_bwokfcwpbtmefhrt.jpg,0,125
"2408448,4787699,5028627",-43.698358812187955,"2408448,4787699,5028627",0,"5049600,10043709,10549097",./data/images/DUTS_class/437/sun_arlikgkzcfsfgohp.jpg,4,167
"1505280,4456611,4325658",-22.890006823566356,"1505280,4456611,4325658",0,"3600000,10656973,10344090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,183
"1956864,3434228,1711949",-19.880418915241663,"1956864,3434228,1711949",1,"4680000,8212032,4093909",./data/images/DUTS_class/817/n04285008_579.jpg,3,215
"1806336,4400325,3559362",15.228215406340807,"1806336,4400325,3559362",0,"4320000,10522570,8511683",./data/images/DUTS_class/934/n07697537_15931.jpg,1,288
"1956864,4819834,2488640",57.57773681551512,"1956864,4819834,2488640",0,"4680000,11527054,5952723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,235
"2257920,5470362,5434450",85.3991495113925,"2257920,5470362,5434450",1,"6282000,15220092,15119927",./data/images/DUTS_class/92/ILSVRC2012_test_00087297.jpg,7,47
"1806336,3897391,4685409",-82.56416081157819,"1806336,3897391,4685409",0,"4320000,9319792,11204119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,169
"2558976,4381525,4218556",54.718442570662404,"2558976,4381525,4218556",0,"6528000,11174768,10759198",./data/images/DUTS_class/98/ILSVRC2012_test_00062179.jpg,4,167
"1806336,4986834,5370878",18.118560843310107,"1806336,4986834,5370878",1,"4924800,13596779,14643609",./data/images/DUTS_class/21/ILSVRC2012_val_00045746.jpg,0,125
"1655808,4444860,4487101",-43.69653627695611,"1655808,4444860,4487101",0,"3960000,10629394,10730330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,183
"1956864,4564113,3120512",67.67458501637083,"1956864,4564113,3120512",0,"4165200,9712788,6640854",./data/images/DUTS_class/47/ILSVRC2012_test_00095438.jpg,1,288
"2107392,5104202,2520077",-46.571734551914034,"2107392,5104202,2520077",1,"4468800,10825840,5345118",./data/images/DUTS_class/951/n07749582_18533.jpg,5,235
"2107392,4081129,4023873",13.12877694041252,"2107392,4081129,4023873",0,"5040000,9759798,9622773",./data/images/DUTS_class/817/n04285008_8079.jpg,3,215
"2709504,3596809,3606316",0.8311098176024956,"2709504,3596809,3606316",0,"6480000,8601943,8624684",./data/images/DUTS_class/98/ILSVRC2012_test_00050505.jpg,4,167
"2408448,4554487,4697065",-22.179577104486228,"2408448,4554487,4697065",0,"5760000,10892708,11233898",./data/images/DUTS_class/92/ILSVRC2012_test_00061429.jpg,7,47
"1956864,4197602,4538705",74.67872360651947,"1956864,4197602,4538705",1,"4633200,9936771,10744371",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,169
"1956864,4043722,3722357",8.171107244238442,"1956864,4043722,3722357",1,"4461600,9218975,8485947",./data/images/DUTS_class/21/n01608432_6593.jpg,0,125
"1806336,3378755,2152478",-71.16475598082049,"1806336,3378755,2152478",1,"4320000,8079565,5147449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,183
"2107392,3448863,2474723",-5.49534986129008,"2107392,3448863,2474723",1,"4636800,7588473,5444882",./data/images/DUTS_class/47/ILSVRC2012_test_00083385.jpg,1,288
"2860032,4670941,4813390",88.73062065304855,"2860032,4670941,4813390",1,"6475200,10574092,10896427",./data/images/DUTS_class/98/ILSVRC2012_test_00017853.jpg,4,167
"2257920,4094943,2056289",-58.96688777090822,"2257920,4094943,2056289",0,"5400000,9791871,4917493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,235
"2107392,4911699,4943755",-43.20761691651958,"2107392,4911699,4943755",0,"5040000,11746725,11823481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,169
"2558976,6236263,5632537",10.233701716717306,"2558976,6236263,5632537",1,"8160000,19885026,17959778",./data/images/DUTS_class/92/ILSVRC2012_test_00045764.jpg,7,47
"2107392,4379821,4683030",-2.9640851619038955,"2107392,4379821,4683030",1,"4670400,9705359,10376907",./data/images/DUTS_class/21/ILSVRC2013_test_00005368.jpg,0,125
"1956864,2703887,2351649",8.974595206339727,"1956864,2703887,2351649",0,"4680000,6466449,5624009",./data/images/DUTS_class/334/ILSVRC2014_train_00027268.jpg,2,183
"2257920,3280384,3265746",4.474323898546062,"2257920,3280384,3265746",1,"4806000,6980320,6949286",./data/images/DUTS_class/817/n04285008_5924.jpg,3,215
"3010560,3800910,3763260",-67.94696564133274,"3010560,3800910,3763260",0,"6816000,8604096,8519017",./data/images/DUTS_class/98/ILSVRC2012_test_00036326.jpg,4,167
"2257920,4246099,3824702",-49.446082859669026,"2257920,4246099,3824702",1,"5148000,9681765,8720739",./data/images/DUTS_class/47/ILSVRC2012_test_00036018.jpg,1,288
"2408448,3076837,2322391",-16.404336386424248,"2408448,3076837,2322391",1,"5145600,6573040,4961297",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,235
"2257920,4393818,5064520",-13.944528052816837,"2257920,4393818,5064520",0,"5274000,10263318,11829974",./data/images/DUTS_class/147/n02066245_14915.jpg,6,169
"2709504,4225433,3511704",2.8607215870978413,"2709504,4225433,3511704",0,"6782400,10576202,8789830",./data/images/DUTS_class/92/ILSVRC2012_test_00072098.jpg,7,47
"2257920,2643182,2370244",-13.33061858921755,"2257920,2643182,2370244",0,"5400000,6320927,5668760",./data/images/DUTS_class/21/ILSVRC2013_test_00004786.jpg,0,125
"2107392,5195075,3383387",9.168319879821937,"2107392,5195075,3383387",1,"3948000,9733111,6338903",./data/images/DUTS_class/334/ILSVRC2014_train_00009205.jpg,2,183
"3161088,4814028,4756078",51.566412478296634,"3161088,4814028,4756078",0,"7560000,11511836,11373213",./data/images/DUTS_class/98/ILSVRC2012_test_00040480.jpg,4,167
"2408448,4727308,4252397",29.56471905057367,"2408448,4727308,4252397",0,"5760000,11304657,10169099",./data/images/DUTS_class/47/ILSVRC2012_test_00026605.jpg,1,288
"2558976,4802983,4772142",-50.25260269815002,"2558976,4802983,4772142",1,"6120000,11486788,11413006",./data/images/DUTS_class/44/n01674464_12112.jpg,5,235
"2408448,4483083,3584980",-83.64887464832363,"2408448,4483083,3584980",1,"5337600,9934668,7944643",./data/images/DUTS_class/817/ILSVRC2012_val_00010983.jpg,3,215
"2408448,6730504,7232026",46.65357880150657,"2408448,6730504,7232026",1,"5760000,16096675,17294956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,169
"2860032,5160530,5146475",-52.550225748605506,"2860032,5160530,5146475",1,"6840000,12340365,12306409",./data/images/DUTS_class/92/sun_aqbpztfbkpkfbxqx.jpg,7,47
"2408448,4885556,3302823",0.3804217050511909,"2408448,4885556,3302823",1,"7046400,14293765,9663127",./data/images/DUTS_class/21/ILSVRC2012_test_00062609.jpg,0,125
"2257920,3932309,3257920",53.557405261744954,"2257920,3932309,3257920",1,"5418000,9436406,7817947",./data/images/DUTS_class/334/ILSVRC2014_train_00012251.jpg,2,183
"3311616,6195408,7062028",-54.408544845112374,"3311616,6195408,7062028",0,"7418400,13875910,15816629",./data/images/DUTS_class/98/ILSVRC2012_test_00043853.jpg,4,167
"2558976,5283448,4584357",-89.39012533449288,"2558976,5283448,4584357",1,"5467200,11286693,9793070",./data/images/DUTS_class/47/ILSVRC2012_test_00044514.jpg,1,288
"2709504,4528083,4557776",16.107718672249078,"2709504,4528083,4557776",0,"6480000,10828345,10899133",./data/images/DUTS_class/44/ILSVRC2012_test_00044986.jpg,5,235
"2558976,3926728,2639768",-63.99043574716445,"2558976,3926728,2639768",1,"6528000,10014595,6731266",./data/images/DUTS_class/144/ILSVRC2012_test_00008553.jpg,6,169
"2558976,4369012,4137096",61.211124777959576,"2558976,4369012,4137096",0,"6120000,10447922,9893348",./data/images/DUTS_class/78/ILSVRC2012_test_00001961.jpg,3,215
"3462144,5121563,5609642",-20.26605781567996,"3462144,5121563,5609642",1,"7948800,11756036,12876084",./data/images/DUTS_class/98/ILSVRC2012_test_00037251.jpg,4,167
"3010560,7666720,7854454",6.273035882781301,"3010560,7666720,7854454",0,"9600000,24446898,25045833",./data/images/DUTS_class/92/ILSVRC2012_test_00042979.jpg,7,47
"2558976,3536920,3227871",82.60432621879389,"2558976,3536920,3227871",0,"6283200,8683841,7925119",./data/images/DUTS_class/295/ILSVRC2014_train_00047917.jpg,0,125
"2408448,4345768,4232616",-3.7321567842873264,"2408448,4345768,4232616",1,"5760000,10392060,10121634",./data/images/DUTS_class/334/ILSVRC2012_val_00049030.jpg,2,183
"2709504,4810167,4412742",-67.62421104410718,"2709504,4810167,4412742",1,"6480000,11501480,10551242",./data/images/DUTS_class/47/n01694178_4037.jpg,1,288
"2860032,4482039,3983571",-48.19952448587129,"2860032,4482039,3983571",0,"9120000,14292259,12702713",./data/images/DUTS_class/44/ILSVRC2012_test_00057576.jpg,5,235
"3612672,5616581,4800546",83.40667205251205,"3612672,5616581,4800546",1,"8640000,13430049,11478905",./data/images/DUTS_class/98/ILSVRC2012_test_00024567.jpg,4,167
"2709504,4159021,4687735",41.731462764400185,"2709504,4159021,4687735",0,"6912000,10607296,11955867",./data/images/DUTS_class/144/ILSVRC2012_test_00099241.jpg,6,169
"3161088,7269379,3337345",-56.702501542458094,"3161088,7269379,3337345",1,"9576000,22020326,10110054",./data/images/DUTS_class/92/ILSVRC2014_train_00000263.jpg,7,47
"2709504,5247059,4966769",-11.166130631559485,"2709504,5247059,4966769",0,"6177600,11963903,11324907",./data/images/DUTS_class/78/ILSVRC2012_val_00037297.jpg,3,215
"2558976,3780190,3380339",72.76881533799084,"2558976,3780190,3380339",1,"5446800,8044869,7194052",./data/images/DUTS_class/334/ILSVRC2014_train_00005833.jpg,2,183
"2709504,4089335,3397905",-31.896454536061288,"2709504,4089335,3397905",1,"6588000,9943467,8262081",./data/images/DUTS_class/295/ILSVRC2012_val_00032762.jpg,0,125
"2860032,4602091,3546008",86.72111306823498,"2860032,4602091,3546008",1,"6840000,11004376,8478813",./data/images/DUTS_class/47/sun_bcmefgqswtugavbp.jpg,1,288
"3010560,4506048,3727808",6.377280752737902,"3010560,4506048,3727808",1,"5640000,8441810,6983772",./data/images/DUTS_class/44/n01689811_3662.jpg,5,235
"3763200,4646676,4374483",65.16832865822866,"3763200,4646676,4374483",0,"7950000,9817090,9241939",./data/images/DUTS_class/98/ILSVRC2013_test_00002389.jpg,4,167
"2860032,5264355,5001114",-3.752188399594502,"2860032,5264355,5001114",0,"8322000,15324828,14558896",./data/images/DUTS_class/144/ILSVRC2012_test_00025728.jpg,6,169
"3311616,4596328,4052401",-41.486659198832896,"3311616,4596328,4052401",0,"7180800,9965600,8785829",./data/images/DUTS_class/92/ILSVRC2013_test_00001425.jpg,7,47
"2709504,4058410,3199298",26.104842903634964,"2709504,4058410,3199298",1,"5767200,8636505,6808363",./data/images/DUTS_class/334/ILSVRC2014_train_00020908.jpg,2,183
"2860032,3676578,2721762",23.53854548640605,"2860032,3676578,2721762",0,"6087600,7824927,5792896",./data/images/DUTS_class/295/ILSVRC2012_val_00039819.jpg,0,125
"2860032,6710828,6261369",-54.1421997117465,"2860032,6710828,6261369",0,"8436000,19794328,18468533",./data/images/DUTS_class/78/ILSVRC2012_test_00050401.jpg,3,215
"3010560,2717791,2565876",0.7620646511546596,"3010560,2717791,2565876",0,"6624000,5980703,5645822",./data/images/DUTS_class/47/ILSVRC2012_val_00011262.jpg,1,288
"3913728,6419563,6166231",31.891411656374203,"3913728,6419563,6166231",1,"9360000,15352526,14746656",./data/images/DUTS_class/98/ILSVRC2012_test_00081355.jpg,4,167
"3161088,3983254,3493962",-83.43088394156867,"3161088,3983254,3493962",0,"6854400,8634933,7573990",./data/images/DUTS_class/44/ILSVRC2012_test_00018828.jpg,5,235
"3010560,5102730,6220834",56.9061536054457,"3010560,5102730,6220834",0,"9504000,16110664,19640340",./data/images/DUTS_class/144/ILSVRC2012_test_00047083.jpg,6,169
