img_3,angle,img_2,flip,img_1,img_path,item,other_item
"752640,1931506,1521918",-15.962163595362284,"752640,1931506,1521918",0,"1626000,4172231,3287729",./data/images/DUTS_class/21/n03745146_31485.jpg,0,271
"451584,3141849,2370074",26.07460193302398,"451584,3141849,2370074",0,"1080000,7513079,5667503",./data/images/DUTS_class/934/n07697537_24153.jpg,1,234
"602112,3707853,3562803",-84.49165387467377,"602112,3707853,3562803",1,"1440000,8867057,8520227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,98
"451584,3742396,3784637",25.792653053875284,"451584,3742396,3784637",0,"1080000,8949394,9050330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,56
"451584,2729331,1569297",-45.57269405401457,"451584,2729331,1569297",1,"1080000,6526368,3752610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,239
"451584,2740946,3209995",20.27113620107228,"451584,2740946,3209995",1,"1087200,6600045,7729380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,151
"602112,3554401,3548217",-17.239950095474242,"602112,3554401,3548217",1,"1281600,7563264,7550039",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,141
"903168,4204587,5398282",-29.54503279003352,"903168,4204587,5398282",1,"2455200,11428729,14674720",./data/images/DUTS_class/21/ILSVRC2012_test_00045616.jpg,0,271
"602112,2487774,2681152",-9.393600006285725,"602112,2487774,2681152",0,"1272000,5254173,5662518",./data/images/DUTS_class/817/n04285008_3007.jpg,3,270
"752640,3487375,3011335",-73.15098244771252,"752640,3487375,3011335",0,"1602000,7421452,6408654",./data/images/DUTS_class/151/n02085620_3514.jpg,7,98
"602112,4351462,3890851",-62.01253646284892,"602112,4351462,3890851",1,"1440000,10406168,9304972",./data/images/DUTS_class/934/ILSVRC2012_test_00085179.jpg,1,234
"602112,3457616,2489561",53.070887943037995,"602112,3457616,2489561",1,"1281600,7357922,5297521",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,56
"602112,3360047,2815954",-51.10512265835768,"602112,3360047,2815954",1,"1324800,7393220,6196469",./data/images/DUTS_class/437/sun_aowjnjbemneergzl.jpg,4,151
"602112,3129055,1090436",0.5447115002413767,"602112,3129055,1090436",1,"1440000,7481871,2607493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,239
"752640,3418295,3536688",46.776349359056155,"752640,3418295,3536688",0,"1920000,8717137,9019341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,141
"1053696,4256383,4171700",63.46391454017643,"1053696,4256383,4171700",0,"2688000,10856533,10640649",./data/images/DUTS_class/21/ILSVRC2012_test_00043552.jpg,0,271
"903168,4298609,4153975",-34.67119053784154,"903168,4298609,4153975",1,"2368800,11273744,10893929",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,98
"752640,2331572,1351491",6.202047175290418,"752640,2331572,1351491",1,"1800000,5575115,3231232",./data/images/DUTS_class/817/n04285008_3729.jpg,3,270
"752640,3580267,2884471",-0.6380833271604729,"752640,3580267,2884471",1,"1608000,7648439,6162395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,234
"752640,4412246,3304977",-20.856934242970905,"752640,4412246,3304977",1,"1776000,10409635,7797422",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,56
"752640,2369965,2822871",-60.43567724455512,"752640,2369965,2822871",1,"1920000,6043149,7198422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,151
"752640,4149753,3361792",-26.047386800751944,"752640,4149753,3361792",0,"1848000,10187926,8253493",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,239
"903168,3975347,4007399",76.98448035066406,"903168,3975347,4007399",0,"2160000,9506725,9583481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,141
"1204224,4228119,4059437",40.37298898511765,"1204224,4228119,4059437",1,"3072000,10783619,10353474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,271
"1053696,3011518,1750093",52.44474904214621,"1053696,3011518,1750093",1,"2318400,6627376,3851655",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,98
"903168,2695683,2497129",-22.82233733201973,"903168,2695683,2497129",0,"1893600,5652438,5235956",./data/images/DUTS_class/817/n04285008_3414.jpg,3,270
"903168,2652244,1493269",-84.91731824089112,"903168,2652244,1493269",0,"2160000,6341591,3570321",./data/images/DUTS_class/934/n07697537_15571.jpg,1,234
"903168,4105371,3974421",63.53238154740049,"903168,4105371,3974421",0,"2160000,9816973,9504090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,56
"1053696,2736409,3598841",48.872710459052094,"1053696,2736409,3598841",0,"2242800,5823692,7659086",./data/images/DUTS_class/147/n02062744_2255.jpg,6,141
"903168,3608531,1681841",1.5865452531226083,"903168,3608531,1681841",0,"2160000,8628695,4021743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,239
"903168,3658799,3923124",-0.8698918945209186,"903168,3658799,3923124",1,"2160000,8749243,9381658",./data/images/DUTS_class/437/sun_bjxznttjixzvrekx.jpg,4,151
"1354752,4678756,5062866",-71.85712931045009,"1354752,4678756,5062866",1,"3693600,12756779,13803609",./data/images/DUTS_class/21/ILSVRC2012_val_00045746.jpg,0,271
"1053696,3494660,2762612",9.76531897861557,"1053696,3494660,2762612",1,"2242800,7436797,5879094",./data/images/DUTS_class/934/n07697537_8862.jpg,1,234
"1053696,3221085,2867655",-38.138927447979796,"1053696,3221085,2867655",0,"2520000,7702841,6857268",./data/images/DUTS_class/817/n04285008_14073.jpg,3,270
"1204224,4614621,4555036",-76.16165736400406,"1204224,4614621,4555036",0,"3264000,12506349,12344914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,98
"1204224,2939716,4370510",-22.951489779837488,"1204224,2939716,4370510",0,"2563200,6254907,9299616",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,141
"1053696,3635648,3430037",-3.8505536491888113,"1053696,3635648,3430037",1,"2520000,8695703,8204004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,56
"1505280,4905050,4852712",56.2434770382234,"1505280,4905050,4852712",1,"4008000,13061001,12921579",./data/images/DUTS_class/21/ILSVRC2012_test_00088022.jpg,0,271
"1053696,2831762,2914499",-60.376100832638166,"1053696,2831762,2914499",1,"2520000,6772440,6970327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,151
"1053696,3676387,2414312",-85.90027671487844,"1053696,3676387,2414312",0,"2931600,10229777,6717492",./data/images/DUTS_class/951/n07749582_5059.jpg,5,239
"1204224,2477464,2025136",-50.62109029018456,"1204224,2477464,2025136",1,"2880000,5924542,4842690",./data/images/DUTS_class/934/n07697537_7092.jpg,1,234
"1204224,1967323,1921480",67.25862240934829,"1204224,1967323,1921480",1,"2572800,4201621,4103972",./data/images/DUTS_class/817/n04037443_14386.jpg,3,270
"1354752,4112462,5471208",-49.32279096582774,"1354752,4112462,5471208",1,"3240000,9834374,13083771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,141
"1354752,4164761,2585660",-21.79206549346316,"1354752,4164761,2585660",1,"3240000,9959097,6183122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,98
"1204224,2499411,2164824",-62.336453533056066,"1204224,2499411,2164824",0,"2880000,5976841,5177068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,56
"1655808,4440117,3745752",72.06249931323106,"1655808,4440117,3745752",1,"4026000,10795851,9107376",./data/images/DUTS_class/21/ILSVRC2012_test_00043639.jpg,0,271
"1204224,4103516,3762549",66.71538579369758,"1204224,4103516,3762549",1,"2880000,9811995,8996533",./data/images/DUTS_class/437/sun_amwnqpoecflqnumf.jpg,4,151
"1204224,4128439,3565676",80.61987740545845,"1204224,4128439,3565676",1,"2572800,8819929,7617474",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,239
"1354752,3435384,2936272",-9.149068622083973,"1354752,3435384,2936272",1,"3240000,8215706,7022242",./data/images/DUTS_class/934/n07697537_15088.jpg,1,234
"1505280,3688160,4359899",-16.30697450284822,"1505280,3688160,4359899",0,"3036000,7438855,8793634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,141
"1354752,3269578,3324416",-38.71991522863656,"1354752,3269578,3324416",0,"3240000,7819836,7950949",./data/images/DUTS_class/817/n04285008_5400.jpg,3,270
"1505280,3857392,3625055",-42.489678714422105,"1505280,3857392,3625055",0,"3288000,8424176,7916630",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,98
"1806336,4196640,4811523",-7.905409354531558,"1806336,4196640,4811523",0,"3844800,8930789,10239197",./data/images/DUTS_class/21/ILSVRC2013_test_00005580.jpg,0,271
"1354752,3455459,2870415",83.3632833871689,"1354752,3455459,2870415",1,"3240000,8263412,6864213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,56
"1354752,4172042,4419514",-83.88534083855227,"1354752,4172042,4419514",0,"3240000,9977294,10568254",./data/images/DUTS_class/437/sun_adxcbxnjvycdxajj.jpg,4,151
"1354752,3159710,1626047",12.997426281605243,"1354752,3159710,1626047",1,"3866400,9017209,4640253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,239
"1655808,3671379,3893239",7.814391186050727,"1655808,3671379,3893239",0,"3524400,7812518,8284740",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,141
"1505280,3686100,3586777",-29.483796590423513,"1505280,3686100,3586777",0,"3204000,7843993,7632901",./data/images/DUTS_class/934/n07697537_21059.jpg,1,234
"1505280,4102226,3973979",-50.3078195981704,"1505280,4102226,3973979",0,"3600000,9809868,9502931",./data/images/DUTS_class/817/sun_bsgecqaxotjmdmtc.jpg,3,270
"1655808,3139374,2837035",-17.17691388614911,"1655808,3139374,2837035",1,"3960000,7508046,6784803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,98
"1956864,5268465,4353194",-43.251703493825076,"1956864,5268465,4353194",0,"4711200,12686633,10483406",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,271
"1505280,3203140,1976860",-63.45790592620121,"1505280,3203140,1976860",1,"3600000,7659565,4727449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,56
"1505280,4434437,4480330",-75.31107475740116,"1505280,4434437,4480330",1,"3204000,9437847,9535446",./data/images/DUTS_class/437/sun_axcbfwdeevusrsiy.jpg,4,151
"1505280,4468667,2137482",16.464424948445302,"1505280,4468667,2137482",0,"3600000,10687054,5112723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,239
"1806336,4507336,4432801",78.88324214780134,"1806336,4507336,4432801",0,"3859200,9629050,9469911",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,141
"1655808,3596947,3308408",-7.546857864726674,"1655808,3596947,3308408",0,"3537600,7684519,7068416",./data/images/DUTS_class/934/n07697537_25476.jpg,1,234
"1655808,3914502,3935504",19.79828438099571,"1655808,3914502,3935504",1,"3524400,8331002,8375364",./data/images/DUTS_class/817/n04285008_3864.jpg,3,270
"1806336,3335562,2459696",-89.76252111394291,"1806336,3335562,2459696",0,"4147200,7657010,5646781",./data/images/DUTS_class/10/ILSVRC2012_test_00024744.jpg,7,98
"2107392,3983494,3938396",-41.743352620474994,"2107392,3983494,3938396",1,"5527200,10448200,10329896",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,271
"1655808,3378031,3383121",-67.03478540862505,"1655808,3378031,3383121",1,"3537600,7216949,7227828",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,56
"1655808,3203978,2863431",12.561521126590831,"1655808,3203978,2863431",0,"3960000,7661359,6846693",./data/images/DUTS_class/437/sun_ablfqiwfqomjarht.jpg,4,151
"1655808,3418679,1598819",20.9430950254024,"1655808,3418679,1598819",0,"3960000,8175084,3823559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,239
"1956864,3985272,4773295",-86.28736410426922,"1956864,3985272,4773295",0,"4680000,9529792,11414119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,141
"1806336,4164562,4300443",31.084450471672913,"1806336,4164562,4300443",0,"3844800,8862827,9151718",./data/images/DUTS_class/817/n04285008_7770.jpg,3,270
"1806336,4644044,3312495",-51.468971845354844,"1806336,4644044,3312495",0,"4320000,11105220,7921349",./data/images/DUTS_class/934/n07697537_35498.jpg,1,234
"1956864,5015109,4716379",-62.39976317536356,"1956864,5015109,4716379",0,"5600400,14353020,13497681",./data/images/DUTS_class/10/ILSVRC2012_test_00069115.jpg,7,98
"2257920,4785486,4695817",35.697764724989554,"2257920,4785486,4695817",0,"5400000,11443844,11229290",./data/images/DUTS_class/79/ILSVRC2012_test_00074996.jpg,0,271
"1806336,4833174,4404594",-62.13132839982953,"1806336,4833174,4404594",1,"4320000,11559478,10534819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,56
"1806336,4793928,4749733",26.889300084349546,"1806336,4793928,4749733",1,"3888000,10317131,10221805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,151
"1806336,4928499,2344395",-17.803209633176227,"1806336,4928499,2344395",1,"3830400,10453440,4972718",./data/images/DUTS_class/951/n07749582_18533.jpg,5,239
"1956864,3786036,2894582",78.23440737477031,"1956864,3786036,2894582",1,"3166800,6126807,4683983",./data/images/DUTS_class/817/n04285008_9076.jpg,3,270
"2107392,4285322,4626435",64.88697879818454,"2107392,4285322,4626435",1,"4989600,10144671,10952271",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,141
"1956864,4518376,4098292",-68.66933176197203,"1956864,4518376,4098292",1,"4680000,10805022,9800502",./data/images/DUTS_class/934/n07697537_14881.jpg,1,234
"2107392,5225745,5148784",-4.2758829727649905,"2107392,5225745,5148784",0,"5040000,12496556,12312605",./data/images/DUTS_class/10/ILSVRC2012_test_00000534.jpg,7,98
"2408448,4868479,3132992",21.40131761920557,"2408448,4868479,3132992",1,"5126400,10360244,6667824",./data/images/DUTS_class/79/ILSVRC2012_test_00095837.jpg,0,271
"1956864,4508670,2882334",26.70990352612863,"1956864,4508670,2882334",1,"4867200,11212823,7168701",./data/images/DUTS_class/31/n01644900_7850.jpg,2,56
"1956864,4658730,3946339",89.42770015495356,"1956864,4658730,3946339",1,"4321200,10286495,8713544",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,151
"1956864,3826141,2469994",-64.44443234727699,"1956864,3826141,2469994",1,"4680000,9149907,5906806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,239
"2257920,4393818,5064520",54.78812565021804,"2257920,4393818,5064520",1,"5274000,10263318,11829974",./data/images/DUTS_class/147/n02066245_14915.jpg,6,141
"2107392,5225606,4447085",14.300834607197885,"2107392,5225606,4447085",0,"6451200,15995135,13612077",./data/images/DUTS_class/934/n07697537_7732.jpg,1,234
"2558976,4061634,3606363",1.0075347223971252,"2558976,4061634,3606363",0,"6120000,9712440,8623792",./data/images/DUTS_class/79/ILSVRC2012_test_00079408.jpg,0,271
"2257920,4816706,4904402",34.478895257402336,"2257920,4816706,4904402",0,"5760000,12284866,12508576",./data/images/DUTS_class/10/ILSVRC2012_test_00001100.jpg,7,98
"2107392,3760015,2844075",-72.76251868639477,"2107392,3760015,2844075",1,"5040000,8991337,6801562",./data/images/DUTS_class/31/ILSVRC2012_test_00001890.jpg,2,56
"2107392,3697130,3850441",1.96331885742471,"2107392,3697130,3850441",1,"4485600,7870036,8196467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,151
"2107392,4061792,2528973",72.07618316825045,"2107392,4061792,2528973",1,"4502400,8678272,5403971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,239
"2107392,3742858,3849341",63.257851795666745,"2107392,3742858,3849341",1,"5292000,9400367,9667809",./data/images/DUTS_class/817/ILSVRC2012_test_00074954.jpg,3,270
"2408448,3962639,4157544",57.67779179696998,"2408448,3962639,4157544",0,"5145600,8466280,8882693",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,141
"2709504,4923411,4494041",-52.934040056714345,"2709504,4923411,4494041",1,"6480000,11773129,10746548",./data/images/DUTS_class/79/ILSVRC2012_test_00098674.jpg,0,271
"2257920,3336663,3559135",-17.233670759093894,"2257920,3336663,3559135",0,"4536000,6700777,7147511",./data/images/DUTS_class/31/ILSVRC2014_train_00007028.jpg,2,56
"2257920,2544462,2798379",-65.69066616781984,"2257920,2544462,2798379",1,"4824000,5435703,5978243",./data/images/DUTS_class/934/n07697537_22051.jpg,1,234
"2408448,4208646,3357168",-23.242215725710373,"2408448,4208646,3357168",0,"5760000,10065153,8029193",./data/images/DUTS_class/10/ILSVRC2012_test_00007658.jpg,7,98
"2257920,4827698,5352920",80.34464313375551,"2257920,4827698,5352920",0,"5382000,11504563,12755998",./data/images/DUTS_class/437/sun_aqkdkqjtpkizuqeu.jpg,4,151
"2257920,3604658,2628471",84.14242858821214,"2257920,3604658,2628471",0,"5400000,8620721,6286169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,239
"2860032,4836175,3728708",61.76197258632683,"2860032,4836175,3728708",0,"6840000,11565590,8917609",./data/images/DUTS_class/79/ILSVRC2012_test_00006909.jpg,0,271
"2408448,2881199,2167567",70.61776280799491,"2408448,2881199,2167567",1,"5760000,6889002,5183040",./data/images/DUTS_class/31/n01644373_8327.jpg,2,56
"2408448,4983711,4319146",46.80028110238288,"2408448,4983711,4319146",0,"5760000,11919347,10330076",./data/images/DUTS_class/934/n07697537_15755.jpg,1,234
"2558976,4023078,4017901",-18.391168558920825,"2558976,4023078,4017901",1,"8098800,12732210,12715417",./data/images/DUTS_class/10/ILSVRC2012_test_00035100.jpg,7,98
"2558976,5689019,4377974",68.77989211567032,"2558976,5689019,4377974",0,"5875200,13062309,10052717",./data/images/DUTS_class/353/ILSVRC2012_test_00045224.jpg,6,141
"2408448,2096012,2394623",-76.96283332365384,"2408448,2096012,2394623",1,"5107200,4445861,5078924",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,151
"2408448,5799890,3693672",3.5023746951059564,"2408448,5799890,3693672",0,"5126400,12342733,7861215",./data/images/DUTS_class/951/n07749582_17042.jpg,5,239
"2257920,2654390,2934415",-68.78147894116775,"2257920,2654390,2934415",1,"4464000,5249462,5804092",./data/images/DUTS_class/817/n04285008_2829.jpg,3,270
"3010560,4377513,3577831",-3.933317216809471,"3010560,4377513,3577831",1,"7128000,10364312,8470983",./data/images/DUTS_class/79/ILSVRC2012_test_00014879.jpg,0,271
"2558976,4274152,3978239",1.6782554811979935,"2558976,4274152,3978239",1,"6120000,10222663,9515239",./data/images/DUTS_class/31/ILSVRC2012_test_00051359.jpg,2,56
"2558976,4679027,4192624",49.26645795650686,"2558976,4679027,4192624",0,"6528000,11934099,10693126",./data/images/DUTS_class/13/ILSVRC2012_test_00074767.jpg,1,234
"2709504,5209196,5101106",-79.06773483669126,"2709504,5209196,5101106",1,"6480000,12458325,12199674",./data/images/DUTS_class/10/ILSVRC2012_test_00008576.jpg,7,98
"2558976,2564914,2010967",-65.69835369879215,"2558976,2564914,2010967",1,"6528000,6541105,5128588",./data/images/DUTS_class/99/ILSVRC2012_test_00041298.jpg,4,151
"2709504,5229284,4766264",-73.9096416448937,"2709504,5229284,4766264",1,"5767200,11130301,10145122",./data/images/DUTS_class/353/ILSVRC2013_test_00005056.jpg,6,141
"2558976,4719895,3233743",-19.123201721970673,"2558976,4719895,3233743",0,"7140000,13169502,9022777",./data/images/DUTS_class/113/n01944390_10825.jpg,5,239
"3161088,4921367,4387836",-19.25026934073057,"3161088,4921367,4387836",0,"7560000,11769011,10493330",./data/images/DUTS_class/79/ILSVRC2012_test_00001917.jpg,0,271
"2709504,3404129,2481035",-21.5025555792002,"2709504,3404129,2481035",0,"8640000,10854565,7910909",./data/images/DUTS_class/31/ILSVRC2012_test_00086579.jpg,2,56
"2709504,4557944,4408776",-72.81115815935759,"2709504,4557944,4408776",1,"6933600,11664307,11282506",./data/images/DUTS_class/13/ILSVRC2012_test_00074387.jpg,1,234
"2408448,3763402,3005205",-37.56448881301459,"2408448,3763402,3005205",1,"4608000,7200331,5748941",./data/images/DUTS_class/817/n04285008_1114.jpg,3,270
"2860032,4404751,4116281",-5.684680117134974,"2860032,4404751,4116281",1,"9120000,14043385,13123389",./data/images/DUTS_class/10/ILSVRC2013_test_00008275.jpg,7,98
"2709504,3582325,3563421",-35.67365361402928,"2709504,3582325,3563421",0,"5745600,7598188,7558197",./data/images/DUTS_class/113/ILSVRC2013_test_00006772.jpg,5,239
"2709504,4947042,4317120",84.56911049625106,"2709504,4947042,4317120",1,"6847200,12500495,10908546",./data/images/DUTS_class/99/ILSVRC2012_test_00062710.jpg,4,151
"3311616,5047837,4839181",-50.945283008399116,"3311616,5047837,4839181",0,"7920000,12071575,11572462",./data/images/DUTS_class/79/n01784675_4648.jpg,0,271
"2860032,6294623,6075543",12.39622022019995,"2860032,6294623,6075543",0,"6087600,13397590,12930441",./data/images/DUTS_class/353/n02422699_20033.jpg,6,141
"2860032,4720650,4042532",-26.51432280809121,"2860032,4720650,4042532",1,"6840000,11288624,9667205",./data/images/DUTS_class/31/ILSVRC2012_test_00069870.jpg,2,56
"2860032,5565404,4578539",72.63180983139188,"2860032,5565404,4578539",0,"7296000,14194764,11677605",./data/images/DUTS_class/13/ILSVRC2012_test_00069915.jpg,1,234
"3010560,4934635,4307926",-18.070678177543602,"3010560,4934635,4307926",0,"6312000,10346743,9032335",./data/images/DUTS_class/10/ILSVRC2013_test_00003800.jpg,7,98
"2860032,4157740,4144431",45.79599221411039,"2860032,4157740,4144431",1,"6840000,9942925,9910963",./data/images/DUTS_class/113/ILSVRC2014_train_00005730.jpg,5,239
"3462144,4946026,3228544",3.0487660594477863,"3462144,4946026,3228544",0,"8280000,11827571,7720656",./data/images/DUTS_class/79/ILSVRC2012_test_00019903.jpg,0,271
"2860032,4926177,5419163",-24.06898183627089,"2860032,4926177,5419163",0,"7296000,12564510,13822322",./data/images/DUTS_class/99/ILSVRC2012_test_00009921.jpg,4,151
"3010560,3915392,2042555",-22.93277320822122,"3010560,3915392,2042555",1,"8160000,10612439,5536498",./data/images/DUTS_class/31/n01644373_3961.jpg,2,56
"3010560,6321775,5222090",-73.18736110548718,"3010560,6321775,5222090",1,"7200000,15119111,12489430",./data/images/DUTS_class/353/ILSVRC2012_test_00004306.jpg,6,141
"3010560,4888860,5185693",36.989462953952604,"3010560,4888860,5185693",1,"7680000,12469300,13226465",./data/images/DUTS_class/13/ILSVRC2012_test_00080619.jpg,1,234
"2558976,4838881,4612163",64.72419731346669,"2558976,4838881,4612163",1,"6895200,13038674,12427758",./data/images/DUTS_class/352/ILSVRC2012_test_00040342.jpg,3,270
"3161088,4053797,3877262",57.359311476544256,"3161088,4053797,3877262",1,"7560000,9694126,9272357",./data/images/DUTS_class/10/ILSVRC2012_test_00041700.jpg,7,98
"3010560,4064086,4432613",76.26246634778347,"3010560,4064086,4432613",1,"6984000,9427536,10282375",./data/images/DUTS_class/113/n01944390_5294.jpg,5,239
"3612672,5944955,5454208",50.72828062619492,"3612672,5944955,5454208",0,"8640000,14217180,13043530",./data/images/DUTS_class/79/n01784675_2450.jpg,0,271
"3010560,5579335,4782199",-64.02420187584549,"3010560,5579335,4782199",1,"7320000,13566749,11628047",./data/images/DUTS_class/99/ILSVRC2012_test_00070323.jpg,4,151
"3161088,5520161,4580366",39.465867886667134,"3161088,5520161,4580366",0,"7560000,13200485,10953337",./data/images/DUTS_class/31/ILSVRC2012_test_00068762.jpg,2,56
"3161088,5121028,4739401",73.288421182452,"3161088,5121028,4739401",1,"8064000,13061118,12087475",./data/images/DUTS_class/353/ILSVRC2012_test_00094052.jpg,6,141
"3161088,3506820,3494653",19.601642168089683,"3161088,3506820,3494653",0,"8064000,8943543,8912314",./data/images/DUTS_class/13/ILSVRC2012_test_00026092.jpg,1,234
"3311616,7188459,7808514",-89.04620095031571,"3311616,7188459,7808514",1,"8025600,17418950,18921165",./data/images/DUTS_class/10/ILSVRC2012_test_00038338.jpg,7,98
