img_3,angle,img_2,flip,img_1,img_path,item,other_item
"1655808,4444860,4487101",-44.9115526042424,"1655808,4444860,4487101",1,"3960000,10629394,10730330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,162
"1655808,4491608,4322938",-28.938148182811826,"1655808,4491608,4322938",0,"4224000,11455619,11025474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,68
"1655808,4351693,4132247",-68.07683933772248,"1655808,4351693,4132247",0,"5280000,13876562,13177037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,86
"1806336,3933699,3201648",87.13297374367767,"1806336,3933699,3201648",1,"3844800,8371297,6813594",./data/images/DUTS_class/934/n07697537_8862.jpg,1,289
"1956864,4279850,4561467",-18.834806237192094,"1956864,4279850,4561467",0,"4680000,10234887,10908276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,166
"1806336,3412048,2653893",6.516115969201138,"1806336,3412048,2653893",0,"3456000,6528331,5076941",./data/images/DUTS_class/817/n04285008_1114.jpg,3,55
"2408448,4392803,2762611",-39.96710219494389,"2408448,4392803,2762611",0,"5126400,9349017,5879929",./data/images/DUTS_class/63/ILSVRC2012_test_00038609.jpg,6,119
"1806336,4332656,4146594",0.4695035570338888,"1806336,4332656,4146594",0,"4320000,10360615,9915995",./data/images/DUTS_class/186/ILSVRC2012_test_00002014.jpg,5,118
"1806336,5159765,5352455",-42.62084352222318,"1806336,5159765,5352455",0,"4320000,12339739,12800381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,162
"1806336,4859574,3883180",-74.22958237282367,"1806336,4859574,3883180",1,"4608000,12395369,9904349",./data/images/DUTS_class/21/ILSVRC2012_test_00048320.jpg,0,68
"1806336,3537012,2623136",-78.33956277822746,"1806336,3537012,2623136",0,"3859200,7555648,5603462",./data/images/DUTS_class/404/sun_andmnmhominoumgz.jpg,7,86
"1956864,4518376,4098292",63.10918727906412,"1956864,4518376,4098292",0,"4680000,10805022,9800502",./data/images/DUTS_class/934/n07697537_14881.jpg,1,289
"2107392,4573080,4763041",21.627490982308565,"2107392,4573080,4763041",1,"5040000,10935174,11389346",./data/images/DUTS_class/437/sun_ajwwhjmlftjyalxs.jpg,4,166
"2558976,5596725,4750734",-22.5396970791538,"2558976,5596725,4750734",0,"6528000,14273714,12115644",./data/images/DUTS_class/63/ILSVRC2012_test_00043162.jpg,6,119
"1956864,3374202,3756126",89.5019397159729,"1956864,3374202,3756126",1,"3946800,6805010,7575421",./data/images/DUTS_class/817/n04285008_1730.jpg,3,55
"1956864,4010168,2928582",48.92873864815254,"1956864,4010168,2928582",0,"4149600,8505126,6210924",./data/images/DUTS_class/186/ILSVRC2012_test_00011735.jpg,5,118
"1956864,7341580,6142342",-36.9975472728826,"1956864,7341580,6142342",1,"5553600,20833991,17431124",./data/images/DUTS_class/936/n07714571_7533.jpg,2,162
"1956864,3819818,3473043",-42.45600769398955,"1956864,3819818,3473043",1,"4680000,9134296,8305120",./data/images/DUTS_class/672/sun_bajfozlybiogkphl.jpg,0,68
"2107392,4769937,3422758",13.764163974365502,"2107392,4769937,3422758",1,"5040000,11406087,8184526",./data/images/DUTS_class/934/n07697537_28836.jpg,1,289
"2257920,4707505,4477595",30.443392577855363,"2257920,4707505,4477595",0,"5400000,11257931,10708057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,166
"1956864,4751604,4771550",40.71155909970804,"1956864,4751604,4771550",1,"4680000,11363359,11410930",./data/images/DUTS_class/404/sun_ahueajdakwecddnm.jpg,7,86
"2709504,5172761,5276843",-58.709082182413205,"2709504,5172761,5276843",0,"6480000,12369820,12618839",./data/images/DUTS_class/63/n01744401_13776.jpg,6,119
"2107392,4556053,4441913",-30.930477385435427,"2107392,4556053,4441913",0,"5040000,10895874,10622769",./data/images/DUTS_class/817/n04285008_7382.jpg,3,55
"2107392,4103129,3084896",2.517062127056377,"2107392,4103129,3084896",1,"4771200,9289799,6985132",./data/images/DUTS_class/186/ILSVRC2012_test_00070877.jpg,5,118
"2408448,2096012,2394623",-80.19708900024135,"2408448,2096012,2394623",0,"5107200,4445861,5078924",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,166
"2107392,4018146,2331818",-25.43865802506581,"2107392,4018146,2331818",0,"5040000,9608269,5575970",./data/images/DUTS_class/936/n03775546_9847.jpg,2,162
"2257920,4382949,3995288",-29.16312435367143,"2257920,4382949,3995288",1,"5400000,10480795,9554055",./data/images/DUTS_class/934/n07697537_4564.jpg,1,289
"2107392,4713578,4281261",60.16337064031984,"2107392,4713578,4281261",1,"5040000,11271201,10237220",./data/images/DUTS_class/404/sun_bzmrixjtdcdyusgh.jpg,7,86
"2107392,5313446,5228398",3.9287997886467276,"2107392,5313446,5228398",0,"6720000,16943383,16671560",./data/images/DUTS_class/672/sun_arwteuvpegqctvcg.jpg,0,68
"2860032,5220637,4859192",-11.655386580294476,"2860032,5220637,4859192",1,"6840000,12484307,11620053",./data/images/DUTS_class/63/n01729322_6173.jpg,6,119
"2257920,4214629,3701609",-74.42440562311114,"2257920,4214629,3701609",1,"5112000,9540376,8379018",./data/images/DUTS_class/186/ILSVRC2012_test_00001155.jpg,5,118
"2257920,3852718,3767559",42.8527145316604,"2257920,3852718,3767559",0,"5400000,9213734,9010198",./data/images/DUTS_class/817/n04285008_4134.jpg,3,55
"2558976,4303872,4076015",12.335652470147238,"2558976,4303872,4076015",0,"6120000,10293097,9747928",./data/images/DUTS_class/605/n03584254_2744.jpg,4,166
"2408448,3530319,2371334",-13.71974049848909,"2408448,3530319,2371334",0,"5760000,8441591,5670321",./data/images/DUTS_class/934/n07697537_15571.jpg,1,289
"3010560,6013198,4870454",-20.062876586555475,"3010560,6013198,4870454",0,"5856000,11696512,9473888",./data/images/DUTS_class/63/n01748264_12818.jpg,6,119
"2257920,4379018,3878791",-72.21630279524184,"2257920,4379018,3878791",0,"4716000,9146125,8101587",./data/images/DUTS_class/404/sun_atgbktcdjdjucfxj.jpg,7,86
"2257920,3508707,3395038",-26.878452994088388,"2257920,3508707,3395038",0,"7200000,11188293,10825424",./data/images/DUTS_class/936/n07714571_3876.jpg,2,162
"2257920,3615263,3358081",1.658751211666626,"2257920,3615263,3358081",1,"7200000,11528520,10708272",./data/images/DUTS_class/672/sun_affavigwapbrmhjj.jpg,0,68
"2408448,4629160,4500905",60.932510539572974,"2408448,4629160,4500905",1,"5760000,11069868,10762931",./data/images/DUTS_class/817/sun_bsgecqaxotjmdmtc.jpg,3,55
"2408448,5223838,3147162",-50.44417217652569,"2408448,5223838,3147162",1,"7641600,16574571,9986426",./data/images/DUTS_class/186/ILSVRC2012_test_00010797.jpg,5,118
"2558976,5390522,6177810",-1.6964679382377168,"2558976,5390522,6177810",0,"6324000,13322613,15268724",./data/images/DUTS_class/139/ILSVRC2012_test_00050798.jpg,1,289
"2709504,5073645,4238671",-4.283246940335005,"2709504,5073645,4238671",1,"5745600,10758602,8987833",./data/images/DUTS_class/605/n03584254_2363.jpg,4,166
"3161088,3856118,3585187",18.891513534459392,"3161088,3856118,3585187",0,"6652800,8113059,7543063",./data/images/DUTS_class/63/ILSVRC2012_test_00024189.jpg,6,119
"2408448,4012707,3871081",-29.784225511984864,"2408448,4012707,3871081",1,"5760000,9595126,9256258",./data/images/DUTS_class/404/sun_aecqcaiqprujcluh.jpg,7,86
"2408448,3688481,2083094",81.83185262130709,"2408448,3688481,2083094",1,"5760000,8819842,4981730",./data/images/DUTS_class/936/n07714571_7952.jpg,2,162
"2408448,3883362,3194301",-79.7856981511487,"2408448,3883362,3194301",1,"5760000,9286717,7638675",./data/images/DUTS_class/672/sun_bgezzvykvnrpwjcm.jpg,0,68
"2558976,3730583,3381498",-40.46887083924886,"2558976,3730583,3381498",1,"5446800,7939591,7196942",./data/images/DUTS_class/343/ILSVRC2012_test_00050921.jpg,3,55
"2558976,3863074,3460481",-60.74861888760418,"2558976,3863074,3460481",1,"6426000,9702283,8691134",./data/images/DUTS_class/186/ILSVRC2012_test_00008060.jpg,5,118
"3311616,4582276,4122687",2.8498193948292254,"3311616,4582276,4122687",0,"8052000,11141753,10024041",./data/images/DUTS_class/63/n01748264_4524.jpg,6,119
"2860032,3819706,2871968",26.39141927442637,"2860032,3819706,2871968",1,"6840000,9133419,6867049",./data/images/DUTS_class/605/ILSVRC2014_train_00047236.jpg,4,166
"2709504,4813016,4982506",-76.82855826524127,"2709504,4813016,4982506",1,"8640000,15347159,15887544",./data/images/DUTS_class/139/ILSVRC2012_test_00020764.jpg,1,289
"2558976,5138260,5151097",-15.361280875473867,"2558976,5138260,5151097",1,"5446800,10934710,10961908",./data/images/DUTS_class/404/sun_ajcmkmhyztbtsxuz.jpg,7,86
"2558976,7335237,6305886",74.48454262624679,"2558976,7335237,6305886",0,"6405600,18362325,15785603",./data/images/DUTS_class/936/n07714571_2754.jpg,2,162
"2558976,4505751,3469111",-21.993855451192502,"2558976,4505751,3469111",1,"6120000,10775093,8296424",./data/images/DUTS_class/672/sun_ahuqhmxjutgufngx.jpg,0,68
"2709504,4926640,4780411",24.634066443178426,"2709504,4926640,4780411",1,"5767200,10485623,10174459",./data/images/DUTS_class/343/ILSVRC2012_test_00008671.jpg,3,55
"2709504,4031874,3465959",-50.55050597269991,"2709504,4031874,3465959",0,"7344000,10926802,9392945",./data/images/DUTS_class/186/ILSVRC2012_test_00037365.jpg,5,118
"3462144,5823313,5745007",26.016324590691163,"3462144,5823313,5745007",0,"8280000,13926037,13738704",./data/images/DUTS_class/63/n01748264_13669.jpg,6,119
"3010560,5560683,5541176",25.643470723084466,"3010560,5560683,5541176",1,"8448000,15604127,15549423",./data/images/DUTS_class/605/n03584254_1957.jpg,4,166
"2860032,4864044,4626831",-10.542116147030113,"2860032,4864044,4626831",0,"7569600,12873481,12245687",./data/images/DUTS_class/139/ILSVRC2012_test_00044375.jpg,1,289
"2709504,5482655,5831706",-65.90367179984533,"2709504,5482655,5831706",1,"6480000,13111789,13946386",./data/images/DUTS_class/404/sun_birvjjkruobbrzse.jpg,7,86
"2709504,4872145,4409172",-79.73413702146306,"2709504,4872145,4409172",1,"6480000,11650231,10543092",./data/images/DUTS_class/936/n07714571_8573.jpg,2,162
"2709504,4959345,4827526",5.546459603342981,"2709504,4959345,4827526",1,"6480000,11859437,11544168",./data/images/DUTS_class/672/sun_bkvhpypagowqykic.jpg,0,68
"2860032,3817454,3137969",34.82842523839868,"2860032,3817454,3137969",0,"6224400,8308892,6829956",./data/images/DUTS_class/343/ILSVRC2012_test_00058542.jpg,3,55
"3612672,5602977,5214997",49.43348139950794,"3612672,5602977,5214997",0,"7689600,11923694,11097983",./data/images/DUTS_class/63/ILSVRC2012_test_00007223.jpg,6,119
"2860032,4391685,4016854",78.87941871877842,"2860032,4391685,4016854",1,"6954000,10677588,9766322",./data/images/DUTS_class/186/ILSVRC2012_val_00045634.jpg,5,118
"3010560,4716687,4151729",-5.4732090179904125,"3010560,4716687,4151729",1,"7680000,12029499,10588179",./data/images/DUTS_class/139/ILSVRC2012_test_00007542.jpg,1,289
"3161088,4613055,4344659",59.15827428762907,"3161088,4613055,4344659",1,"9626400,14049081,13231641",./data/images/DUTS_class/605/n03584254_4258.jpg,4,166
"2860032,4701882,4613719",-33.93832777435351,"2860032,4701882,4613719",1,"6840000,11243889,11033024",./data/images/DUTS_class/404/ILSVRC2012_test_00088986.jpg,7,86
"2860032,4355689,4438109",-60.01152594376254,"2860032,4355689,4438109",0,"6840000,10415677,10613148",./data/images/DUTS_class/936/n07714571_2592.jpg,2,162
"2860032,4479636,4231407",-21.246839147740463,"2860032,4479636,4231407",0,"5426400,8498989,8027961",./data/images/DUTS_class/672/sun_bptvsklugzthdsvr.jpg,0,68
"3010560,4844077,3805589",-3.835678224053666,"3010560,4844077,3805589",1,"9600000,15446662,12134937",./data/images/DUTS_class/343/ILSVRC2012_test_00039219.jpg,3,55
"3010560,4105347,3486651",2.048483281130487,"3010560,4105347,3486651",0,"7200000,9817454,8338087",./data/images/DUTS_class/186/ILSVRC2012_test_00070909.jpg,5,118
"3311616,4964068,5226396",4.484263976010425,"3311616,4964068,5226396",0,"7920000,11870362,12497667",./data/images/DUTS_class/605/n03584254_2858.jpg,4,166
"3161088,4890568,4053524",59.385210991129334,"3161088,4890568,4053524",1,"8265600,12789191,10600164",./data/images/DUTS_class/139/ILSVRC2012_test_00096499.jpg,1,289
"3010560,4766754,4505982",48.56185435610772,"3010560,4766754,4505982",1,"6408000,10144211,9589626",./data/images/DUTS_class/404/ILSVRC2012_test_00089668.jpg,7,86
"3010560,5259470,4716025",-13.54600730027475,"3010560,5259470,4716025",1,"7200000,12577458,11278021",./data/images/DUTS_class/936/n03400231_20361.jpg,2,162
