img_3,angle,img_2,flip,img_1,img_path,item,other_item
"451584,2935550,3010307",38.41564973081799,"451584,2935550,3010307",0,"961200,6247086,6406233",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,61
"451584,3369814,2401756",71.20695876728227,"451584,3369814,2401756",1,"961200,7171022,5110621",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,127
"451584,2363584,2446320",33.65012860449643,"451584,2363584,2446320",0,"1080000,5652440,5850327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,258
"451584,2217476,2090684",-72.53924803238306,"451584,2217476,2090684",1,"1080000,5302196,4999293",./data/images/DUTS_class/817/n04285008_810.jpg,3,16
"451584,4035188,3890556",-3.8206456836231126,"451584,4035188,3890556",0,"1184400,10582844,10203029",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,41
"451584,2884618,1059622",-41.07458545574183,"451584,2884618,1059622",0,"961200,6138041,2255626",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,253
"903168,2680111,829978",82.4446297934075,"903168,2680111,829978",0,"2160000,6408720,1985364",./data/images/DUTS_class/934/n07697537_29020.jpg,1,20
"602112,2855199,3526948",-62.431664015728934,"602112,2855199,3526948",0,"1214400,5758855,7113634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,61
"602112,3226429,3508044",6.585905555520526,"602112,3226429,3508044",1,"1440000,7714887,8388276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,258
"602112,4130710,3702130",-82.66871916436976,"602112,4130710,3702130",0,"1440000,9879478,8854819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,127
"602112,2551494,2460082",-21.123242556333864,"602112,2551494,2460082",0,"1440000,6101914,5883435",./data/images/DUTS_class/817/n04285008_4037.jpg,3,16
"602112,3105422,3060325",52.38907926839627,"602112,3105422,3060325",0,"1579200,8145200,8026896",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,212
"602112,2718744,2324354",-65.83102057841742,"602112,2718744,2324354",1,"1440000,6500701,5557297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,41
"1053696,2684263,2303468",7.706100345612185,"1053696,2684263,2303468",0,"2520000,6418048,5507891",./data/images/DUTS_class/934/n07697537_10559.jpg,1,20
"602112,4226035,1641931",-33.33349344535688,"602112,4226035,1641931",0,"1276800,8963840,3483118",./data/images/DUTS_class/951/n07749582_18533.jpg,5,253
"752640,3642289,3636106",0.16627310464691902,"752640,3642289,3636106",1,"1602000,7750164,7736939",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,61
"752640,3739246,2592967",80.29666507188907,"752640,3739246,2592967",0,"1596000,7931034,5499645",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,258
"752640,2438025,2306374",-4.0878496118341445,"752640,2438025,2306374",1,"1602000,5186995,4907136",./data/images/DUTS_class/817/n04285008_1808.jpg,3,16
"752640,4545114,4737799",7.717765046252537,"752640,4545114,4737799",1,"1800000,10869739,11330381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,127
"1204224,4248214,3308484",71.49495582008977,"1204224,4248214,3308484",1,"2880000,10158339,7911358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,20
"752640,2835919,1574478",32.28934841276519,"752640,2835919,1574478",0,"1656000,6240976,3465255",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,41
"752640,3749001,3054647",-77.1048893565732,"752640,3749001,3054647",0,"1830000,9115851,7427376",./data/images/DUTS_class/21/ILSVRC2012_test_00043639.jpg,0,212
"752640,3123677,1767530",-67.98900299056352,"752640,3123677,1767530",1,"1800000,7469907,4226806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,253
"903168,5852418,6353935",-31.892762285265746,"903168,5852418,6353935",0,"2160000,13996675,15194956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,61
"903168,934312,908465",79.10442004590988,"903168,934312,908465",0,"1800000,1861849,1810291",./data/images/DUTS_class/817/n04285008_808.jpg,3,16
"1354752,2986645,1998980",-19.928585061131454,"1354752,2986645,1998980",0,"2894400,6379477,4269861",./data/images/DUTS_class/934/n07697537_14246.jpg,1,20
"903168,2764938,2424391",53.38566355519336,"903168,2764938,2424391",0,"2160000,6611359,5796693",./data/images/DUTS_class/437/sun_ablfqiwfqomjarht.jpg,4,258
"903168,4500049,3392778",-4.202429274771943,"903168,4500049,3392778",1,"2131200,10616835,8004622",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,127
"903168,2554129,2251790",83.78877823644149,"903168,2554129,2251790",1,"2160000,6108046,5384803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,41
"903168,4323637,5444176",19.44385183934324,"903168,4323637,5444176",0,"1922400,9200561,11584930",./data/images/DUTS_class/21/ILSVRC2013_test_00004947.jpg,0,212
"903168,4000490,1669303",-9.675638250635174,"903168,4000490,1669303",1,"2160000,9567054,3992723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,253
"1505280,3802933,3476890",21.132863497689453,"1505280,3802933,3476890",0,"2640000,6669258,6097536",./data/images/DUTS_class/934/n07697537_15856.jpg,1,20
"1053696,2577920,2563282",1.342663479531808,"1053696,2577920,2563282",0,"2242800,5485120,5454086",./data/images/DUTS_class/817/n04285008_5924.jpg,3,16
"1053696,3812258,4131015",52.085341133468255,"1053696,3812258,4131015",0,"2520000,9115974,9878304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,61
"1053696,4039973,4085866",16.955329672267425,"1053696,4039973,4085866",0,"2242800,8597847,8695446",./data/images/DUTS_class/437/sun_axcbfwdeevusrsiy.jpg,4,258
"1053696,2939730,1713454",89.98114241311916,"1053696,2939730,1713454",0,"2520000,7029565,4097449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,127
"1053696,3971214,3826152",-12.099851651990873,"1053696,3971214,3826152",0,"2520000,9497057,9150227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,41
"1053696,3765171,4068371",0.3254782877140201,"1053696,3765171,4068371",0,"2335200,8343159,9014707",./data/images/DUTS_class/21/ILSVRC2013_test_00005368.jpg,0,212
"1655808,3836861,2251828",14.7601070647209,"1655808,3836861,2251828",0,"3960000,9174874,5384397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,20
"1204224,2832570,1817876",-38.94459018888562,"1204224,2832570,1817876",1,"2553600,6006112,3853698",./data/images/DUTS_class/817/n04285008_8974.jpg,3,16
"1204224,2908202,3061513",-83.18303993264665,"1204224,2908202,3061513",0,"2563200,6190036,6516467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,258
"1204224,3779172,4449865",-50.73367599141989,"1204224,3779172,4449865",0,"2812800,8827618,10394274",./data/images/DUTS_class/147/n02066245_14915.jpg,6,61
"1053696,3676387,2414312",-48.18631852198498,"1053696,3676387,2414312",0,"2931600,10229777,6717492",./data/images/DUTS_class/951/n07749582_5059.jpg,5,253
"1204224,3723459,3517846",45.38013376501974,"1204224,3723459,3517846",1,"2880000,8905703,8414004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,127
"1204224,3156237,1946700",-38.9530240223558,"1204224,3156237,1946700",0,"2880000,7547384,4655269",./data/images/DUTS_class/21/ILSVRC2012_test_00020807.jpg,0,212
"1204224,4088268,3868827",-64.46827780402468,"1204224,4088268,3868827",0,"3840000,13036562,12337037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,41
"1354752,3503220,3475275",9.63251129023726,"1354752,3503220,3475275",0,"2818800,7285603,7227503",./data/images/DUTS_class/817/n04285008_3095.jpg,3,16
"1806336,5287817,4827207",8.241214453847178,"1806336,5287817,4827207",0,"4320000,12646168,11544972",./data/images/DUTS_class/934/ILSVRC2012_test_00085179.jpg,1,20
"1354752,4403741,4359557",-45.61663932231696,"1354752,4403741,4359557",1,"2916000,9477131,9381805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,258
"1354752,3769462,3887849",-80.1608804518383,"1354752,3769462,3887849",1,"3456000,9613137,9915341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,61
"1204224,5097426,2991208",-3.5389095680857707,"1204224,5097426,2991208",0,"2563200,10847533,6366015",./data/images/DUTS_class/951/n07749582_17042.jpg,5,253
"1354752,4269332,4311558",-75.60754805490825,"1354752,4269332,4311558",0,"3240000,10209394,10310330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,127
"1354752,3769580,3537249",-71.29992144495387,"1354752,3769580,3537249",1,"2959200,8232376,7724830",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,41
"1354752,3364724,3218530",-25.66585935726232,"1354752,3364724,3218530",0,"3402000,8450408,8083245",./data/images/DUTS_class/21/ILSVRC2012_test_00086654.jpg,0,212
"1505280,3826705,3847699",-64.75558222634398,"1505280,3826705,3847699",1,"3204000,8144102,8188464",./data/images/DUTS_class/817/n04285008_3864.jpg,3,16
"1505280,3628654,3189003",-49.26965219884744,"1505280,3628654,3189003",0,"3468000,8360828,7347669",./data/images/DUTS_class/437/sun_astuiyhxcpkrezng.jpg,4,258
"1956864,4207343,3819668",68.6049897705376,"1956864,4207343,3819668",0,"4680000,10060795,9134055",./data/images/DUTS_class/934/n07697537_4564.jpg,1,20
"1505280,4443521,4475582",23.273725845894877,"1505280,4443521,4475582",0,"3600000,10626725,10703481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,61
"1505280,2675027,2340434",20.23732854973917,"1505280,2675027,2340434",0,"3600000,6396841,5597068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,127
"1354752,3243065,1423197",72.26754115885953,"1354752,3243065,1423197",1,"3240000,7755084,3403559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,253
"1505280,3926405,3450394",-27.508274169170218,"1505280,3926405,3450394",1,"3204000,8355952,7343154",./data/images/DUTS_class/151/n02085620_3514.jpg,7,41
"1505280,4793141,4877173",55.06968237618514,"1505280,4793141,4877173",0,"3600000,11461606,11662608",./data/images/DUTS_class/21/sun_azpdgqebfmxrctfd.jpg,0,212
"1655808,4382410,4355744",85.96795865958323,"1655808,4382410,4355744",1,"3511200,9296135,9239493",./data/images/DUTS_class/817/n04285008_5884.jpg,3,16
"1655808,3552850,3513613",-31.371846911529023,"1655808,3552850,3513613",1,"3537600,7590177,7506045",./data/images/DUTS_class/437/sun_aqxgaxyueqjwrsjs.jpg,4,258
"1655808,4021914,4363014",62.395994570395864,"1655808,4021914,4363014",0,"3920400,9520971,10328571",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,61
"1655808,3630996,3045952",-0.2400438435980305,"1655808,3630996,3045952",0,"3960000,8683412,7284213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,127
"2107392,5705498,4928167",20.63887029654484,"2107392,5705498,4928167",0,"6652800,18012556,15558703",./data/images/DUTS_class/934/n07697537_7643.jpg,1,20
"1655808,4878030,4818464",64.57832852476537,"1655808,4878030,4818464",0,"4488000,13220349,13058914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,41
"1505280,3257839,1724176",75.55818518859857,"1505280,3257839,1724176",0,"4296000,9297209,4920253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,253
"1655808,3848180,3518163",13.2700868235236,"1655808,3848180,3518163",0,"4276800,9939630,9086791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,212
"1806336,3316750,3300273",20.465945008938505,"1806336,3316750,3300273",0,"4320000,7930909,7891611",./data/images/DUTS_class/817/n04285008_5418.jpg,3,16
"1806336,5259785,5162251",-23.36469070190246,"1806336,5259785,5162251",1,"4320000,12579323,12346247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,258
"1806336,3897391,4685409",37.66124586677212,"1806336,3897391,4685409",1,"4320000,9319792,11204119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,61
"1806336,4668669,4641040",-88.12870357227047,"1806336,4668669,4641040",0,"4320000,11164430,11098534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,127
"2257920,5583209,4482691",-67.88541356146754,"2257920,5583209,4482691",0,"5400000,13351587,10720172",./data/images/DUTS_class/934/n07697537_13676.jpg,1,20
"1806336,4250019,3686506",-35.472460476835046,"1806336,4250019,3686506",1,"4320000,10163154,8815609",./data/images/DUTS_class/250/ILSVRC2012_test_00074556.jpg,7,41
"1655808,4172152,3294797",-56.928701298034646,"1655808,4172152,3294797",0,"3775200,9514647,7513760",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,253
"1956864,4068312,4113666",65.81305803282518,"1956864,4068312,4113666",1,"4414800,9180029,9282340",./data/images/DUTS_class/817/n04285008_3491.jpg,3,16
"1806336,4456357,4529291",32.58495975581232,"1806336,4456357,4529291",1,"5299200,13071763,13285775",./data/images/DUTS_class/21/ILSVRC2012_test_00068739.jpg,0,212
"1956864,3904516,4373569",-28.65697953526055,"1956864,3904516,4373569",1,"4711200,9400045,10529380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,258
"1956864,4595232,4520691",-19.492295295266565,"1956864,4595232,4520691",1,"4180800,9816650,9657511",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,61
"2408448,4392699,3816911",70.78383765870655,"2408448,4392699,3816911",1,"4723200,8616231,7486649",./data/images/DUTS_class/934/n07697537_13242.jpg,1,20
"1956864,5099124,4489758",74.78709435135585,"1956864,5099124,4489758",1,"6052800,15772677,13887525",./data/images/DUTS_class/846/ILSVRC2012_test_00042544.jpg,2,127
"1956864,4787963,4510711",-88.53904628432001,"1956864,4787963,4510711",0,"4680000,11449741,10786833",./data/images/DUTS_class/250/ILSVRC2012_test_00000747.jpg,7,41
"1806336,3341228,2365050",26.857623989194966,"1806336,3341228,2365050",1,"4320000,7990721,5656169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,253
"1956864,5268465,4353194",15.210703953056907,"1956864,5268465,4353194",0,"4711200,12686633,10483406",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,212
"2107392,6056690,6395174",30.178698203262538,"2107392,6056690,6395174",1,"5040000,14483512,15293289",./data/images/DUTS_class/817/n04285008_11055.jpg,3,16
"2107392,4590416,4360525",-52.46632920931357,"2107392,4590416,4360525",0,"5040000,10977931,10428057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,258
"2107392,5259545,5291102",17.16753987130666,"2107392,5259545,5291102",1,"4485600,11194306,11261464",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,61
"2107392,4560746,4039391",88.36940606304735,"2107392,4560746,4039391",0,"4485600,9708617,8599207",./data/images/DUTS_class/846/n03636649_14101.jpg,2,127
"2558976,3569304,3279104",50.71349705353497,"2558976,3569304,3279104",0,"5446800,7595553,6978033",./data/images/DUTS_class/388/ILSVRC2014_train_00022849.jpg,1,20
"2107392,5036993,4329303",-54.388209592902435,"2107392,5036993,4329303",0,"5040000,12045633,10353194",./data/images/DUTS_class/250/ILSVRC2012_test_00036494.jpg,7,41
"1956864,3672858,2517506",-24.545601589074906,"1956864,3672858,2517506",0,"4680000,8782920,6020576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,253
"2257920,5247959,5137487",-32.93216067047762,"2257920,5247959,5137487",1,"4788000,11131301,10897027",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,258
"2257920,3642926,2345020",56.86383645750831,"2257920,3642926,2345020",1,"4806000,7753969,4991621",./data/images/DUTS_class/817/n04285008_3447.jpg,3,16
"2107392,4939588,6271206",-56.22577068260889,"2107392,4939588,6271206",1,"5376000,12600692,15997558",./data/images/DUTS_class/21/ILSVRC2012_test_00045933.jpg,0,212
"2257920,4639314,5998053",78.0414333505598,"2257920,4639314,5998053",0,"5400000,11094374,14343771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,61
"2709504,4270323,3756375",50.90591673840245,"2709504,4270323,3756375",0,"5788800,9122480,8024615",./data/images/DUTS_class/388/ILSVRC2013_test_00006044.jpg,1,20
"2257920,5288801,5808771",-30.34023655249243,"2257920,5288801,5808771",0,"5148000,12059693,13245041",./data/images/DUTS_class/250/n02110185_12678.jpg,7,41
"2257920,3398907,3108673",-82.4355855520196,"2257920,3398907,3108673",1,"5400000,8128377,7434319",./data/images/DUTS_class/846/n04380533_1235.jpg,2,127
"2107392,4310995,2384305",1.420129040070904,"2107392,4310995,2384305",1,"5040000,10308695,5701743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,253
"2257920,3961354,4094388",64.95115967613333,"2257920,3961354,4094388",0,"3564000,6254489,6464593",./data/images/DUTS_class/21/sun_btqgtvvifrthpsyl.jpg,0,212
"2408448,4418261,3620935",-26.81922485424308,"2408448,4418261,3620935",0,"5606400,10284211,8428572",./data/images/DUTS_class/817/n04285008_3104.jpg,3,16
"2408448,3335864,3788768",5.124693358138501,"2408448,3335864,3788768",1,"6144000,8507149,9662422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,258
"2408448,3526683,4389111",-57.823035858188426,"2408448,3526683,4389111",0,"5126400,7505792,9341186",./data/images/DUTS_class/147/n02062744_2255.jpg,6,61
"2408448,3288457,3257320",-70.19292342914126,"2408448,3288457,3257320",1,"5126400,6998125,6932156",./data/images/DUTS_class/250/n02110185_13355.jpg,7,41
"2408448,2656528,2444693",32.73599134708215,"2408448,2656528,2444693",0,"5760000,6352544,5845974",./data/images/DUTS_class/846/sun_aidlxwrrbndapxar.jpg,2,127
"2860032,4729285,4286585",59.223502291483385,"2860032,4729285,4286585",0,"7090800,11725744,10628126",./data/images/DUTS_class/388/ILSVRC2012_test_00000465.jpg,1,20
"2257920,2989018,2234587",-33.85544824063492,"2257920,2989018,2234587",0,"4824000,6385440,4773697",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,253
"2558976,3489213,3437367",56.944970079865364,"2558976,3489213,3437367",1,"5446800,7426128,7315888",./data/images/DUTS_class/333/n02342885_3750.jpg,3,16
"2408448,5427335,4192555",-63.04147961408261,"2408448,5427335,4192555",0,"5760000,12978775,10025887",./data/images/DUTS_class/21/ILSVRC2012_test_00050671.jpg,0,212
"2558976,4170453,3595359",15.183369349769519,"2558976,4170453,3595359",0,"6120000,9974364,8598865",./data/images/DUTS_class/483/sun_apqgustdatvobiyw.jpg,4,258
"2558976,4699300,4105105",-69.75880215052238,"2558976,4699300,4105105",0,"6262800,11500586,10046213",./data/images/DUTS_class/133/ILSVRC2012_test_00037907.jpg,6,61
"2558976,3610892,3374564",-71.17600488095437,"2558976,3610892,3374564",0,"5446800,7684284,7181424",./data/images/DUTS_class/846/n04380533_714.jpg,2,127
"2558976,4524292,4493170",-43.4243977197251,"2558976,4524292,4493170",0,"6120000,10819243,10744696",./data/images/DUTS_class/250/ILSVRC2012_test_00039126.jpg,7,41
"3010560,5739460,5673488",-8.93728093602182,"3010560,5739460,5673488",0,"6408000,12213819,12073613",./data/images/DUTS_class/388/ILSVRC2014_train_00028836.jpg,1,20
"2408448,4323870,2791047",-34.219775798074174,"2408448,4323870,2791047",1,"5145600,9238272,5963971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,253
"2709504,3698025,3480344",45.49068493326532,"2709504,3698025,3480344",0,"6480000,8843906,8323320",./data/images/DUTS_class/333/ILSVRC2014_train_00011167.jpg,3,16
"2558976,3513803,2708888",51.47543185579801,"2558976,3513803,2708888",1,"5446800,7478002,5764777",./data/images/DUTS_class/429/n02799071_46911.jpg,0,212
"2709504,4690366,4316796",-52.61587349210311,"2709504,4690366,4316796",1,"8013600,13870364,12765288",./data/images/DUTS_class/483/sun_aqdmndojwupcntcn.jpg,4,258
"2709504,6684268,6628853",67.69834022978418,"2709504,6684268,6628853",1,"8272800,20408730,20239661",./data/images/DUTS_class/133/ILSVRC2012_test_00054257.jpg,6,61
"2709504,4869407,4151362",-39.624451679775866,"2709504,4869407,4151362",0,"6480000,11644738,9927420",./data/images/DUTS_class/250/n02109961_5304.jpg,7,41
"2709504,4501947,4619005",-55.37160631256703,"2709504,4501947,4619005",1,"5767200,9583276,9832857",./data/images/DUTS_class/846/n04380533_1853.jpg,2,127
"3161088,4908788,4493506",-87.46884826906741,"3161088,4908788,4493506",1,"7560000,11738083,10744935",./data/images/DUTS_class/388/ILSVRC2012_test_00005149.jpg,1,20
"2558976,4316343,3992764",-25.296739567056907,"2558976,4316343,3992764",0,"5446800,9186743,8497971",./data/images/DUTS_class/651/n03761084_57801.jpg,5,253
"2709504,4337059,3407301",-88.12624994534076,"2709504,4337059,3407301",1,"6480000,10371294,8147935",./data/images/DUTS_class/429/ILSVRC2012_val_00043101.jpg,0,212
"2860032,4372081,3652777",-66.62949739350553,"2860032,4372081,3652777",0,"6840000,10454330,8734004",./data/images/DUTS_class/483/sun_aekqyyljtquivrns.jpg,4,258
"2860032,6930997,6072870",82.63760102693831,"2860032,6930997,6072870",1,"8481600,20554460,18009666",./data/images/DUTS_class/333/n02342885_727.jpg,3,16
"2860032,4629681,4433481",-65.6965531695558,"2860032,4629681,4433481",1,"6840000,11073377,10604119",./data/images/DUTS_class/133/sun_bqjtabgzsaljobyq.jpg,6,61
"2860032,6768901,6703497",88.68898764861065,"2860032,6768901,6703497",0,"7752000,18344999,18167703",./data/images/DUTS_class/250/ILSVRC2012_test_00001693.jpg,7,41
"2860032,4718190,4587038",22.35043131203573,"2860032,4718190,4587038",0,"8299200,13691261,13310464",./data/images/DUTS_class/846/n04380533_1120.jpg,2,127
"2709504,3642481,3604552",-4.252578555831803,"2709504,3642481,3604552",0,"5767200,7752600,7672087",./data/images/DUTS_class/651/n03761084_32419.jpg,5,253
"3311616,4183950,2944592",3.04629400656502,"3311616,4183950,2944592",1,"7920000,10005454,7041708",./data/images/DUTS_class/388/ILSVRC2014_train_00015840.jpg,1,20
"2860032,3290584,2616742",25.985386265567584,"2860032,3290584,2616742",1,"6520800,7502780,5966194",./data/images/DUTS_class/429/ILSVRC2012_test_00072394.jpg,0,212
"3010560,5672247,6580130",-41.382400159274795,"3010560,5672247,6580130",0,"7200000,13563906,15734825",./data/images/DUTS_class/333/ILSVRC2012_test_00035094.jpg,3,16
"3010560,5524265,5086478",16.904722654913446,"3010560,5524265,5086478",1,"9120000,16733740,15407583",./data/images/DUTS_class/483/sun_adodnzyqxqmbqdui.jpg,4,258
"3010560,5164015,4465198",36.465439593527535,"3010560,5164015,4465198",1,"7872000,13503747,11676001",./data/images/DUTS_class/133/ILSVRC2012_test_00064270.jpg,6,61
"3010560,5508543,3948507",37.432792584746494,"3010560,5508543,3948507",0,"7200000,13173046,9442679",./data/images/DUTS_class/250/ILSVRC2012_test_00037414.jpg,7,41
"3010560,5251074,4442681",-23.074382726891304,"3010560,5251074,4442681",1,"7200000,12557517,10624877",./data/images/DUTS_class/846/n04380533_2872.jpg,2,127
"3462144,4054495,3666246",-72.02641531460668,"3462144,4054495,3666246",1,"6927600,8113518,7336178",./data/images/DUTS_class/388/ILSVRC2014_train_00020487.jpg,1,20
"2860032,4357587,3844663",-16.547782810919074,"2860032,4357587,3844663",0,"6840000,10420095,9193464",./data/images/DUTS_class/651/n04070727_3402.jpg,5,253
"3010560,3533714,3239536",67.56298510437728,"3010560,3533714,3239536",1,"8256000,9691605,8884858",./data/images/DUTS_class/429/ILSVRC2012_test_00094354.jpg,0,212
"3161088,5462142,5297687",72.45600437721298,"3161088,5462142,5297687",1,"7560000,13061832,12668448",./data/images/DUTS_class/333/ILSVRC2014_train_00031299.jpg,3,16
"3161088,4116047,3585273",-33.58258067907079,"3161088,4116047,3585273",0,"6728400,8759037,7629500",./data/images/DUTS_class/483/sun_aduovtnrsmdtcpie.jpg,4,258
"3161088,4403206,3108827",-50.93029323976389,"3161088,4403206,3108827",1,"9928800,13829611,9765176",./data/images/DUTS_class/133/ILSVRC2012_test_00036447.jpg,6,61
"3161088,3033194,2870366",19.06666236599854,"3161088,3033194,2870366",0,"7560000,7253390,6864081",./data/images/DUTS_class/846/n04380533_5318.jpg,2,127
"3161088,3328388,3356510",-21.977723046296067,"3161088,3328388,3356510",1,"7736400,8145966,8214983",./data/images/DUTS_class/250/ILSVRC2012_test_00000448.jpg,7,41
